"scientific_name_original","scientific_name_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","perennial","annual","lifecycle_POSA","monoecious","dioecious","evergreen","deciduous","seasonally_apparent","seasonally_identifiable","flower_postfire","resprout_postfire","serotinous","flower_begin","flower_end","flower_begin_alt","flower_end_alt","max_height_cm","herb","geophyte","graminoid","low_shrub","mid_shrub","tall_shrub","tree","scrambler","liana","hemiparasite","parasite","missing_growthform_class","succulent","leaf_succulent","stem_succulent","other_succulent","leaf_type","lvs_linear","lvs_intermediate","lvs_oval","lvs_compound","lvs_lobed","lvs_dissected","leaf_length","virtually_no_leaves","stems_photosynthetic","functional_leaf","plant_longevity","flammability","pollination","dispersal"
"Otholobium pictum","Otholobium pictum","FABACEAE","Psoralea picta","(C.H.Stirt.) C.H.Stirt.","Fabaceae",1,0,"Perennial",1,0,1,0,0,1,0,1,0,"Aug","Sep",NA,NA,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,1,0,0,NA,0,0,"leaf",2,"h","i","p"
"Othonna arborescens","Othonna arborescens","ASTERACEAE","Othonna arborescens","L.","Asteraceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"May","Sep",NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",0,1,0,0,1,0,NA,0,0,"leaf",3,"l","i","w"
"Othonna auriculifolia","Othonna auriculifolia","ASTERACEAE","Othonna auriculifolia","Licht. ex Less.","Asteraceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Apr","Sep",NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",0,1,0,0,1,1,3.6,0,0,"leaf",3,"l","i","w"
"Othonna carnosa","Othonna carnosa","ASTERACEAE","Othonna carnosa","Less.","Asteraceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Apr","Oct",NA,NA,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",1,0,0,0,0,0,5.516666667,0,0,"leaf",2,"l","i","w"
"Othonna digitata","Othonna digitata","ASTERACEAE","Othonna digitata","L.f.","Asteraceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Jun","Oct",NA,NA,30,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",0,1,0,0,1,1,7.1,0,0,"leaf",2,"l","i","w"
"Othonna perfoliata","Othonna amplexifolia","ASTERACEAE","Othonna perfoliata","Thunb.","Asteraceae",1,0,"Perennial",1,0,0,1,0,0,0,1,0,"May","Sep",NA,NA,70,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",0,1,1,0,0,0,NA,0,0,"leaf",2,"l","i","w"
"Othonna quinquedentata","Othonna quinquedentata","ASTERACEAE","Othonna quinquedentata","Thunb.","Asteraceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Mar",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,1,0,0,0,6.6,0,0,"leaf",2,"m","i","w"
"Othonna retrofracta","Othonna retrofracta","ASTERACEAE","Othonna retrofracta","Jacq.","Asteraceae",1,0,"Perennial",1,0,0,1,0,0,0,1,0,"May","Jul",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",0,1,0,0,0,1,NA,0,0,"leaf",2,"l","i","w"
"Oxalis algoensis","Oxalis algoensis","OXALIDACEAE","Oxalis algoensis","Eckl. & Zeyh.","Oxalidaceae",1,0,"Perennial",1,0,0,1,1,1,0,1,0,"Jun","Sep",NA,NA,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,1,0,0,NA,0,0,"leaf",2,"l","i","p"
"Oxalis obtusa","Oxalis obtusa","OXALIDACEAE","Oxalis obtusa","Jacq.","Oxalidaceae",1,0,"Perennial",1,0,0,1,1,1,0,1,0,"Jun","Oct",NA,NA,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,1,0,0,NA,0,0,"leaf",2,"l","i","p"
"Oxalis purpurea","Oxalis purpurea","OXALIDACEAE","Oxalis purpurea","L.","Oxalidaceae",1,0,"Perennial",1,0,0,1,1,1,0,1,0,"May","Sep",NA,NA,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,1,0,0,NA,0,0,"leaf",2,"l","i","p"
"Oxalis stellata","Oxalis stellata","OXALIDACEAE","Oxalis stellata","Eckl. & Zeyh.","Oxalidaceae",1,0,"Perennial",1,0,0,1,1,1,0,1,0,"Apr","Jun",NA,NA,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,1,1,0,NA,0,0,"leaf",2,"l","i","p"
"Oxalis versicolor","Oxalis versicolor","OXALIDACEAE","Oxalis versicolor","L.","Oxalidaceae",1,0,"Perennial",1,0,0,1,1,1,0,1,0,"May","Nov",NA,NA,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,1,0,0,NA,0,0,"leaf",2,"l","i","p"
"Pachycarpus dealbatus","Pachycarpus dealbatus","APOCYNACEAE","Pachycarpus dealbatus","E.Mey.","Apocynaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Dec","Feb",NA,NA,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,NA,0,0,"leaf",3,"m","i","w"
"Pachypodium bispinosum","Pachypodium bispinosum","APOCYNACEAE","Pachypodium bispinosum","A.DC.","Apocynaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Aug","Dec",NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,"leaf",0,1,0,0,0,0,NA,0,0,"leaf",3,"l","i","w"
"Pachypodium succulentum","Pachypodium succulentum","APOCYNACEAE","Pachypodium succulentum","(Jacq.) Sweet","Apocynaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Dec",NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,"leaf",0,1,0,0,0,0,2.5,0,0,"leaf",3,"l","i","w"
"Panicum maximum","Panicum maximum","POACEAE","Megathyrsus maximus","(Jacq.) B.K.Simon & S.W.L.Jacobs","Poaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","May",NA,NA,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,15.56666667,0,0,"leaf",2,"m","w","w"
"Pappea capensis","Pappea capensis","SAPINDACEAE","Pappea capensis","Eckl. & Zeyh.","Sapindaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Nov","Mar",NA,NA,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,3.2,0,0,"leaf",3,"l","i","m"
"Paranomus bracteolaris","Paranomus bracteolaris","PROTEACEAE","Paranomus bracteolaris","Knight","Proteaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Oct",NA,NA,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,1,NA,0,0,"leaf",2,"h","i","i"
"Paranomus esterhuyseniae","Paranomus esterhuyseniae","PROTEACEAE","Paranomus esterhuysenae","Levyns","Proteaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Nov",NA,NA,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,1,4.466666667,0,0,"leaf",2,"h","i","i"
"Paranomus spathulatus","Paranomus spathulatus","PROTEACEAE","Paranomus spathulatus","Kuntze","Proteaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"May","Dec",NA,NA,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,1,3.2,0,0,"leaf",2,"h","i","i"
"Paranomus tomentosus","Paranomus tomentosus","PROTEACEAE","Paranomus tomentosus","(E.Phillips & Hutch.) N.E.Br.","Proteaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Oct",NA,NA,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,1,4.32,0,0,"leaf",2,"h","i","i"
"Passerina corymbosa","Passerina vulgaris","THYMELAEACEAE","Passerina corymbosa","Eckl. ex C.H.Wright","Thymelaeaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Nov",NA,NA,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.460909091,0,0,"leaf",2,"h","w","p"
"Passerina obtusifolia","Passerina obtusifolia","THYMELAEACEAE","Passerina obtusifolia","Thoday","Thymelaeaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Nov",NA,NA,150,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"leaf",1,1,0,0,0,0,0.702173913,0,0,"leaf",2,"h","w","p"
"Passerina paleacea","Passerina paleacea","THYMELAEACEAE","Passerina paleacea","Wikstr.","Thymelaeaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Nov",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,1,1,0,0,0,0.38,0,0,"leaf",2,"h","w","p"
"Passerina rigida","Passerina rigida","THYMELAEACEAE","Passerina rigida","Wikstr.","Thymelaeaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Nov","Nov",NA,NA,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"leaf",1,1,0,0,0,0,NA,0,0,"leaf",2,"h","w","p"
"Passerina truncata","Passerina glomerata","THYMELAEACEAE","Passerina truncata","(Meisn.) Bredenk. & A.E.van Wyk","Thymelaeaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Nov",NA,NA,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,1,0,0,0,0.272,0,0,"leaf",2,"h","w","p"
"Pegolettia baccaridifolia","Pegolettia baccaridifolia","ASTERACEAE","Pegolettia baccharidifolia","Less.","Asteraceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jul","Nov",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1.5,0,0,"leaf",2,"h","i","w"
"Pelargonium alchemilloides","Pelargonium alchemilloides","GERANIACEAE","Pelargonium alchemilloides","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Nov",NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,NA,0,0,"leaf",2,"m","i","w"
"Pelargonium alternans","Pelargonium alternans","GERANIACEAE","Pelargonium alternans","J.C.Wendl.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Apr","Jan",NA,NA,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"leaf",0,0,1,0,1,1,1.46,0,0,"leaf",2,"m","i","w"
"Pelargonium betulinum","Pelargonium betulinum","GERANIACEAE","Pelargonium betulinum","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Jan",NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1.933333333,0,0,"leaf",2,"h","i","w"
"Pelargonium candicans","Pelargonium candicans","GERANIACEAE","Pelargonium candicans","Spreng.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Nov",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,1,2.52,0,0,"leaf",2,"l","i","w"
"Pelargonium capitatum","Pelargonium capitatum","GERANIACEAE","Pelargonium capitatum","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Oct",NA,NA,50,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,5.036363636,0,0,"leaf",2,"m","i","w"
"Pelargonium caucalifolium","Pelargonium caucalifolium","GERANIACEAE","Pelargonium caucalifolium","Jacq.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Apr",NA,NA,50,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,NA,0,0,"leaf",2,"m","i","w"
"Pelargonium cordifolium","Pelargonium cordifolium","GERANIACEAE","Pelargonium cordifolium","Curtis","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Jan",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,NA,0,0,"leaf",2,"m","i","w"
"Pelargonium coronopifolium","Pelargonium coronopifolium","GERANIACEAE","Pelargonium coronopifolium","Jacq.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Mar",NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,1,0,0,0,NA,0,0,"leaf",2,"l","i","w"
"Pelargonium cucullatum","Pelargonium cucullatum","GERANIACEAE","Pelargonium cucullatum","(L.) L'Her.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Feb",NA,NA,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"leaf",0,0,1,0,0,0,5.611764706,0,0,"leaf",2,"h","i","w"
"Pelargonium englerianum","Pelargonium englerianum","GERANIACEAE","Pelargonium englerianum","R.Knuth","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Aug","Apr",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1.02,0,0,"leaf",2,"h","i","w"
"Pelargonium fruticosum","Pelargonium fruticosum","GERANIACEAE","Pelargonium fruticosum","Willd.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,1,NA,0,0,"leaf",2,"h","i","w"
"Pelargonium gibbosum","Pelargonium gibbosum","GERANIACEAE","Pelargonium gibbosum","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Nov","Apr",NA,NA,40,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",0,0,1,0,0,1,3.833333333,0,0,"leaf",3,"m","i","w"
"Pelargonium grossularioides","Pelargonium grossularioides","GERANIACEAE","Pelargonium grossularioides","(L.) L'Hér.","Geraniaceae",1,1,"Both",1,0,1,0,1,1,0,0,0,"Dec","Nov",NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,1,2,0,0,"leaf",2,"m","i","w"
"Pelargonium laevigatum","Pelargonium laevigatum","GERANIACEAE","Pelargonium laevigatum","Willd.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec",NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"leaf",0,1,1,0,1,1,5.285714286,0,0,"leaf",2,"m","i","w"
"Pelargonium longifolium","Pelargonium longifolium","GERANIACEAE","Pelargonium longifolium","Jacq.","Geraniaceae",1,0,"Perennial",1,0,0,1,1,1,0,1,0,"Oct","Dec",NA,NA,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,1,0,0,1,1,4.2,0,0,"leaf",2,"l","i","w"
"Pelargonium multicaule","Pelargonium multicaule","GERANIACEAE","Pelargonium multicaule","Jacq.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,1,NA,0,0,"leaf",2,"l","i","w"
"Pelargonium myrrhifolium","Pelargonium myrrhifolium","GERANIACEAE","Pelargonium myrrhifolium","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Aug","Feb",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,1,0,1,1,20.31944444,0,0,"leaf",2,"l","i","w"
"Pelargonium odoratissimum","Pelargonium odoratissimum","GERANIACEAE","Pelargonium odoratissimum","[Soland.]","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec",NA,NA,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,6.6,0,0,"leaf",2,"l","i","w"
"Pelargonium ovale","Pelargonium ovale","GERANIACEAE","Pelargonium ovale","(Burm.f.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Jul","Mar",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,3.244444444,0,0,"leaf",2,"m","i","w"
"Pelargonium panduriforme","Pelargonium panduriforme","GERANIACEAE","Pelargonium panduriforme","Eckl. & Zeyh.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Jan",NA,NA,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,4.033333333,0,0,"leaf",2,"h","i","w"
"Pelargonium peltatum","Pelargonium peltatum","GERANIACEAE","Pelargonium peltatum","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Dec",NA,NA,400,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"leaf",0,0,1,0,1,0,6.244444444,0,0,"leaf",2,"l","i","w"
"Pelargonium pulverulentum","Pelargonium pulverulentum","GERANIACEAE","Pelargonium pulverulentum","Colv. ex Sweet","Geraniaceae",1,0,"Perennial",1,0,0,1,0,0,0,1,0,"Sep","Feb",NA,NA,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,NA,0,0,"leaf",3,"l","i","w"
"Pelargonium reniforme","Pelargonium reniforme","GERANIACEAE","Pelargonium reniforme","(Andrews) Curtis","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Jan","Dec",NA,NA,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,2.441666667,0,0,"leaf",2,"l","i","w"
"Pelargonium scabrum","Pelargonium scabrum","GERANIACEAE","Pelargonium scabrum","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Jan",NA,NA,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,3.84,0,0,"leaf",2,"h","i","w"
"Pelargonium schizopetalum","Pelargonium schizopetalum","GERANIACEAE","Pelargonium schizopetalum","Sweet","Geraniaceae",1,0,"Perennial",1,0,0,1,0,0,0,1,0,"Oct","Feb",NA,NA,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,1,0,1,1,NA,0,0,"leaf",3,"l","i","w"
"Pelargonium sidoides","Pelargonium sidoides","GERANIACEAE","Pelargonium sidoides","DC.","Geraniaceae",1,0,"Perennial",1,0,0,1,0,0,0,1,0,"Oct","Jan",NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,4.7,0,0,"leaf",2,"m","i","w"
"Pelargonium tabulare","Pelargonium tabulare","GERANIACEAE","Pelargonium tabulare","L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Jan",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,NA,0,0,"leaf",2,"m","i","w"
"Pelargonium ternatum","Pelargonium ternatum","GERANIACEAE","Pelargonium ternatum","Jacq.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Apr","Dec",NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"leaf",0,0,1,0,1,1,1.76,0,0,"leaf",2,"h","i","w"
"Pelargonium tetragonum","Pelargonium tetragonum","GERANIACEAE","Pelargonium tetragonum","(L.f.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Dec",NA,NA,25,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"leaf",0,0,1,0,1,0,5.22,0,1,"leaf",2,"l","i","w"
"Pelargonium triandrum","Pelargonium triandrum","GERANIACEAE","Pelargonium triandrum","E.M.Marais","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Oct","Nov",NA,NA,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,NA,0,0,"leaf",3,"l","i","w"
"Pelargonium tricolor","Pelargonium tricolor","GERANIACEAE","Pelargonium tricolor","Curtis","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Jan",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,2.34,0,0,"leaf",2,"m","i","w"
"Pelargonium triphyllum","Pelargonium triphyllum","GERANIACEAE","Pelargonium triphyllum","Jacq.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Oct","Dec",NA,NA,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,NA,0,0,"leaf",3,"l","i","w"
"Pelargonium triste","Pelargonium triste","GERANIACEAE","Pelargonium triste","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Aug","Feb",NA,NA,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,1,0,1,1,8.82,0,0,"leaf",3,"l","i","w"
"Pelargonium zonale","Pelargonium zonale","GERANIACEAE","Pelargonium zonale","(L.) L'Hér.","Geraniaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Dec",NA,NA,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"leaf",0,0,1,0,1,0,8.5,0,0,"leaf",2,"h","i","w"
"Pellaea calomelanos","Pellaea calomelanos","PTERIDACEAE","Pellaea calomelanos","(Sw.) Link","Pteridaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"frond",1,0,0,1,0,0,1.283333333,0,0,"leaf",2,"l","w","w"
"Penaea cneorum","Penaea cneorum","PENAEACEAE","Penaea cneorum","Meerb.","Penaeaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Jan",NA,NA,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,0.675,0,0,"leaf",3,"h","i","i"
"Penaea mucronata","Penaea mucronata","PENAEACEAE","Penaea mucronata","L.","Penaeaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Oct","Dec",NA,NA,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,0.788333333,0,0,"leaf",3,"h","i","i"
"Pentameris acinosa","Pentaschistis acinosa","POACEAE","Pentameris acinosa","(Stapf) Galley & H.P.Linder","Poaceae",1,0,"Perennial",1,0,1,0,0,1,0,1,0,"Oct","Jan",NA,NA,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,NA,0,0,"leaf",2,"m","w","w"
"Pentameris ampla","Pentaschistis ampla","POACEAE","Pentameris ampla","(Nees) Galley & H.P.Linder","Poaceae",1,0,"Perennial",1,0,1,0,0,1,0,0,0,"Dec","Mar",NA,NA,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,17.12,0,0,"leaf",2,"m","w","w"
"Pentameris aristidoides","Pentaschistis aristidoides","POACEAE","Pentameris aristidoides","(Thunb.) Galley & H.P.Linder","Poaceae",1,0,"Perennial",1,0,1,0,0,1,1,1,0,"Sep","Nov",NA,NA,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,32.74,0,0,"leaf",2,"h","w","w"
"Pentameris aurea","Pentaschistis aurea","POACEAE","Pentameris aurea","(Steud.) Galley & H.P.Linder","Poaceae",1,0,"Perennial",1,0,1,0,0,1,0,0,0,"Jan","Mar",NA,NA,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,NA,0,0,"leaf",2,"m","w","w"
"Pentameris colorata","Pentaschistis colorata","POACEAE","Pentameris colorata","(Steud.) Galley & H.P.Linder","Poaceae",1,0,"Perennial",1,0,1,0,0,1,0,1,0,"Aug","Dec",NA,NA,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,15.81428571,0,0,"leaf",2,"h","w","w"
"Pentameris curvifolia","Pentaschistis curvifolia","POACEAE","Pentameris curvifolia","(Schrad.) Nees","Poaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Nov",NA,NA,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,13.37619048,0,0,"leaf",2,"h","w","w"
"Pentameris distichophylla","Pentameris distichophylla","POACEAE","Pentameris dregeana","Stapf","Poaceae",1,0,"Perennial",1,0,1,0,0,1,0,1,0,"Sep","Dec",NA,NA,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,9.736363636,0,0,"leaf",2,"h","w","w"
"Pentameris eriostoma","Pentaschistis eriostoma","POACEAE","Pentameris eriostoma","(Nees) Steud.","Poaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Nov",NA,NA,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,39.45925926,0,0,"leaf",2,"h","w","w"
"Pentameris macrocalycina","Pentameris macrocalycina","POACEAE","Pentameris macrocalycina","(Steud.) Schweick.","Poaceae",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Dec",NA,NA,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,17.06842105,0,0,"leaf",3,"h","w","w"
"Pentameris malouinensis","Pentaschistis malouinensis","POACEAE","Pentameris malouinensis","(Steud.) Galley & H.P.Linder","Poaceae",1,0,"Perennial",1,0,1,0,0,1,0,0,0,"Nov","Jan",NA,NA,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,13.15,0,0,"leaf",2,"m","w","w"
"Pentameris pallida","Pentaschistis pallida","POACEAE","Pentameris pallida","(Thunb.) Galley & H.P.Linder","Poaceae",1,0,"Perennial",1,0,1,0,0,1,0,0,0,"Sep","Oct",NA,NA,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,9.888888889,0,0,"leaf",2,"h","w","w"
"Pentameris scabra","Pentaschistis papillosa","POACEAE","Pentameris scabra","Steud.","Poaceae",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Nov",NA,NA,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,3.3,0,0,"leaf",2,"h","w","w"
