"sample_ID","scientific_name_original","family_MG","scientific_name_WFO","scientific_name_authorship_WFO","family_WFO","latitude","longitude","subregion","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","lwc","succulence","ldmc","lwr","twig_fwc","quality_flag"
"819_81_htr_RDG","Oedera squarrosa","Asteraceae","Oedera squarrosa","(L.) Anderb. & K.Bremer","Asteraceae",-31.4326,19.07369,"htr","2",2014-08-19,"RDG",81,"10",2.08,0.75,0.29,0.35,0.431,0.071,0.025,0.186,0.117,120.192307692308,1.84,341.346153846154,0.352112676056338,2.58620689655172,0.58974358974359,""
"819_81_htr_RDG","Oedera squarrosa","Asteraceae","Oedera squarrosa","(L.) Anderb. & K.Bremer","Asteraceae",-31.4326,19.07369,"htr","3",2014-08-19,"RDG",81,"10",2.16,0.68,0.34,0.36,0.448,0.085,0.033,0.226,0.136,152.777777777778,1.57575757575758,393.518518518519,0.388235294117647,2,0.661764705882353,""
"819_81_htr_RDG","Oedera squarrosa","Asteraceae","Oedera squarrosa","(L.) Anderb. & K.Bremer","Asteraceae",-31.4326,19.07369,"htr","1",2014-08-19,"RDG",81,"22",3.36,0.76,0.23,0.29,0.393,0.13,0.043,0.155,0.089,127.97619047619,2.02325581395349,386.904761904762,0.330769230769231,3.30434782608696,0.741573033707865,""
"819_82_htr_RDG","Othonna hederifolia","Asteraceae","Othonna hederifolia","B.Nord.","Asteraceae",-31.4326,19.07369,"htr","3",2014-08-19,"RDG",82,"2",7.99,2.9,1.7,2.8,0.886,0.519,0.061,0.038,NA,76.3454317897372,7.50819672131148,649.561952440551,0.117533718689788,1.70588235294118,NA,""
"819_82_htr_RDG","Othonna hederifolia","Asteraceae","Othonna hederifolia","B.Nord.","Asteraceae",-31.4326,19.07369,"htr","1",2014-08-19,"RDG",82,"2",9.57,2.5,1.9,2.9,0.877,0.718,0.079,0.051,0.002,82.5496342737722,8.08860759493671,750.261233019854,0.110027855153203,1.31578947368421,24.5,""
"819_82_htr_RDG","Othonna hederifolia","Asteraceae","Othonna hederifolia","B.Nord.","Asteraceae",-31.4326,19.07369,"htr","2",2014-08-19,"RDG",82,"2",5.9,2.26,2,2.29,0.9,0.342,0.04,0.034,0.002,67.7966101694915,7.55,579.661016949153,0.116959064327485,1.13,16,""
"819_83_htr_RDG","Restio macer","Restionaceae","Restio macer","Kunth","Restionaceae",-31.43571,19.07603,"htr","1",2014-08-19,"RDG",83,"1",7.22,44.6,0.08,0.11,1.055,NA,NA,0.668,0.429,NA,NA,NA,NA,557.5,0.557109557109557,""
"819_83_htr_RDG","Restio macer","Restionaceae","Restio macer","Kunth","Restionaceae",-31.43571,19.07603,"htr","2",2014-08-19,"RDG",83,"1",7.92,53.3,0.08,0.11,1.153,NA,NA,0.781,0.518,NA,NA,NA,NA,666.25,0.507722007722008,""
"819_83_htr_RDG","Restio macer","Restionaceae","Restio macer","Kunth","Restionaceae",-31.43571,19.07603,"htr","3",2014-08-19,"RDG",83,"2",19.04,40.2,0.09,0.14,0.984,NA,NA,1.815,1.207,NA,NA,NA,NA,446.666666666667,0.503728251864126,""
"819_84_htr_RDG","Paranomus bracteolaris","Proteaceae","Paranomus bracteolaris","Knight","Proteaceae",-31.43571,19.07603,"htr","1",2014-08-19,"RDG",84,"8",9.65,4.1,0.3,0.9,0.636,0.66,0.324,0.468,0.243,335.751295336788,1.03703703703704,683.937823834197,0.490909090909091,13.6666666666667,0.925925925925926,""
"819_84_htr_RDG","Paranomus bracteolaris","Proteaceae","Paranomus bracteolaris","Knight","Proteaceae",-31.43571,19.07603,"htr","3",2014-08-19,"RDG",84,"7",3.9,2.9,0.3,0.8,0.607,0.338,0.168,0.379,0.195,430.769230769231,1.01190476190476,866.666666666667,0.497041420118343,9.66666666666667,0.943589743589744,""
"819_84_htr_RDG","Paranomus bracteolaris","Proteaceae","Paranomus bracteolaris","Knight","Proteaceae",-31.43571,19.07603,"htr","2",2014-08-19,"RDG",84,"8",7.33,3.4,0.4,1.2,0.582,0.641,0.302,0.548,0.282,412.005457025921,1.12251655629139,874.488403819918,0.471138845553822,8.5,0.943262411347518,""
"819_85_htr_RDG","Phylica rigidifolia",NA,"Phylica rigidifolia","Sond.","Rhamnaceae",-31.43571,19.07603,"htr","2",2014-08-19,"RDG",85,"70",6.61,0.75,0.1,0.1,0.476,0.308,0.185,0.192,0.12,279.878971255673,0.664864864864865,465.960665658094,0.600649350649351,7.5,0.6,""
"819_85_htr_RDG","Phylica rigidifolia",NA,"Phylica rigidifolia","Sond.","Rhamnaceae",-31.43571,19.07603,"htr","1",2014-08-19,"RDG",85,"100",9.04,0.88,0.11,0.11,0.492,0.395,0.23,0.281,0.163,254.424778761062,0.717391304347826,436.946902654867,0.582278481012658,8,0.723926380368098,""
"819_85_htr_RDG","Phylica rigidifolia",NA,"Phylica rigidifolia","Sond.","Rhamnaceae",-31.43571,19.07603,"htr","3",2014-08-19,"RDG",85,"50",4.3,0.8,0.12,0.12,0.57,0.235,0.136,0.198,0.121,316.279069767442,0.727941176470588,546.511627906977,0.578723404255319,6.66666666666667,0.636363636363636,""
"819_86_htr_RDG","Helichrysum revolutum","Asteraceae","Helichrysum revolutum","Less.","Asteraceae",-31.43571,19.07603,"htr","2",2014-08-19,"RDG",86,"20",5.93,1.58,0.19,0.2,0.199,0.133,0.05,0.142,0.081,84.3170320404722,1.66,224.283305227656,0.37593984962406,8.31578947368421,0.753086419753086,""
"819_86_htr_RDG","Helichrysum revolutum","Asteraceae","Helichrysum revolutum","Less.","Asteraceae",-31.43571,19.07603,"htr","3",2014-08-19,"RDG",86,"20",3.37,1.55,0.12,0.15,0.343,0.113,0.04,0.282,0.165,118.694362017804,1.825,335.311572700297,0.353982300884956,12.9166666666667,0.709090909090909,""
"819_86_htr_RDG","Helichrysum revolutum","Asteraceae","Helichrysum revolutum","Less.","Asteraceae",-31.43571,19.07603,"htr","1",2014-08-19,"RDG",86,"40",8.31,1.37,0.08,0.08,0.305,0.273,0.098,0.093,0.052,117.930204572804,1.78571428571429,328.519855595668,0.358974358974359,17.125,0.788461538461539,""
"819_87_htr_RDG","Ficinia nigrescens","Cyperaceae","Ficinia nigrescens","(Schrad.) J.Raynal","Cyperaceae",-31.43571,19.07603,"htr","1",2014-08-19,"RDG",87,"3",3.15,21.6,0.6,0.9,0.487,0.205,0.082,NA,NA,260.31746031746,1.5,650.793650793651,0.4,36,NA,""
"819_87_htr_RDG","Ficinia nigrescens","Cyperaceae","Ficinia nigrescens","(Schrad.) J.Raynal","Cyperaceae",-31.43571,19.07603,"htr","3",2014-08-19,"RDG",87,"3",4.13,32.3,0.5,0.7,0.532,0.237,0.096,NA,NA,232.445520581114,1.46875,573.849878934625,0.405063291139241,64.6,NA,""
"819_87_htr_RDG","Ficinia nigrescens","Cyperaceae","Ficinia nigrescens","(Schrad.) J.Raynal","Cyperaceae",-31.43571,19.07603,"htr","2",2014-08-19,"RDG",87,"3",2.89,19,0.5,1,0.499,0.197,0.075,NA,NA,259.515570934256,1.62666666666667,681.660899653979,0.380710659898477,38,NA,""
"819_88_htr_RDG","Oxalis massoniana var. massoniana",NA,"Oxalis massoniana var. massoniana",NA,"Oxalidaceae",-31.43571,19.07603,"htr","1",2014-08-19,"RDG",88,"62",2.29,0.41,0.08,0.08,0.077,0.038,0.014,0.04,0.01,61.1353711790393,1.71428571428571,165.938864628821,0.368421052631579,5.125,3,""
"819_88_htr_RDG","Oxalis massoniana var. massoniana",NA,"Oxalis massoniana var. massoniana",NA,"Oxalidaceae",-31.43571,19.07603,"htr","2",2014-08-19,"RDG",88,"60",3.18,0.37,0.07,0.07,0.093,0.049,0.015,0.028,0.011,47.1698113207547,2.26666666666667,154.088050314465,0.306122448979592,5.28571428571429,1.54545454545455,""
"819_88_htr_RDG","Oxalis massoniana var. massoniana",NA,"Oxalis massoniana var. massoniana",NA,"Oxalidaceae",-31.43571,19.07603,"htr","3",2014-08-19,"RDG",88,"60",3.97,0.54,0.07,0.07,0.107,0.076,NA,0.036,0.013,NA,NA,191.435768261965,NA,7.71428571428571,1.76923076923077,""
"819_89_htr_RDG","Restio vimineus","Restionaceae","Restio vimineus","Rottb.","Restionaceae",-31.43571,19.07603,"htr","1",2014-08-19,"RDG",89,"1",4.17,22.7,0.12,0.12,1.386,NA,NA,0.377,0.225,NA,NA,NA,NA,189.166666666667,0.675555555555556,""
"819_89_htr_RDG","Restio vimineus","Restionaceae","Restio vimineus","Rottb.","Restionaceae",-31.43571,19.07603,"htr","2",2014-08-19,"RDG",89,"1",6.76,32.4,0.14,0.14,1.322,NA,NA,0.823,0.525,NA,NA,NA,NA,231.428571428571,0.567619047619047,""
"819_89_htr_RDG","Restio vimineus","Restionaceae","Restio vimineus","Rottb.","Restionaceae",-31.43571,19.07603,"htr","3",2014-08-19,"RDG",89,"1",6.02,27.6,0.11,0.13,1.357,NA,NA,0.595,0.38,NA,NA,NA,NA,250.909090909091,0.56578947368421,""
"819_90_htr_RDG","Leucadendron brunioides","Proteaceae","Leucadendron brunioides","Meisn.","Proteaceae",-31.4367,19.07554,"htr","3",2014-08-19,"RDG",90,"10",3.78,3.7,0.12,0.19,0.605,0.314,0.123,0.265,0.136,325.396825396825,1.55284552845528,830.687830687831,0.39171974522293,30.8333333333333,0.948529411764706,""
"819_90_htr_RDG","Leucadendron brunioides","Proteaceae","Leucadendron brunioides","Meisn.","Proteaceae",-31.4367,19.07554,"htr","2",2014-08-19,"RDG",90,"10",3.21,2.9,0.2,0.3,0.57,0.289,0.136,0.142,0.069,423.676012461059,1.125,900.311526479751,0.470588235294118,14.5,1.05797101449275,""
"819_90_htr_RDG","Leucadendron brunioides","Proteaceae","Leucadendron brunioides","Meisn.","Proteaceae",-31.4367,19.07554,"htr","1",2014-08-19,"RDG",90,"10",2.47,2.5,0.1,0.2,0.468,0.22,0.112,0.222,0.111,453.441295546559,0.964285714285714,890.688259109312,0.509090909090909,25,1,""
"819_91_htr_RDG","Phylica agathosmoides","Rhamnaceae","Phylica agathosmoides","Pillans","Rhamnaceae",-31.4367,19.07554,"htr","2",2014-08-19,"RDG",91,"100",5.38,0.77,0.06,0.06,0.286,0.2,0.116,0.409,0.26,215.613382899628,0.724137931034483,371.747211895911,0.58,12.8333333333333,0.573076923076923,""
"819_91_htr_RDG","Phylica agathosmoides","Rhamnaceae","Phylica agathosmoides","Pillans","Rhamnaceae",-31.4367,19.07554,"htr","1",2014-08-19,"RDG",91,"100",5.35,0.59,0.09,0.09,0.344,0.209,0.125,0.196,0.117,233.644859813084,0.672,390.654205607477,0.598086124401914,6.55555555555556,0.675213675213675,""
"819_91_htr_RDG","Phylica agathosmoides","Rhamnaceae","Phylica agathosmoides","Pillans","Rhamnaceae",-31.4367,19.07554,"htr","3",2014-08-19,"RDG",91,"50",2.51,0.65,0.08,0.08,0.297,0.098,0.057,0.18,0.109,227.091633466135,0.719298245614035,390.438247011952,0.581632653061224,8.125,0.651376146788991,""
"819_92_htr_RDG","Restio longiaristatus","Restionaceae","Restio longiaristatus","(Pillans ex H.P.Linder) H.P.Linder & C.R.Hardy","Restionaceae",-31.4367,19.07554,"htr","1",2014-08-19,"RDG",92,"1",4.85,27.8,0.08,0.08,0.93,0.345,0.213,NA,NA,439.175257731959,0.619718309859155,711.340206185567,0.617391304347826,347.5,NA,""
"819_92_htr_RDG","Restio longiaristatus","Restionaceae","Restio longiaristatus","(Pillans ex H.P.Linder) H.P.Linder & C.R.Hardy","Restionaceae",-31.4367,19.07554,"htr","2",2014-08-19,"RDG",92,"1",5.4,22.4,0.07,0.07,0.787,0.309,0.181,NA,NA,335.185185185185,0.707182320441989,572.222222222222,0.585760517799353,320,NA,""
"819_92_htr_RDG","Restio longiaristatus","Restionaceae","Restio longiaristatus","(Pillans ex H.P.Linder) H.P.Linder & C.R.Hardy","Restionaceae",-31.4367,19.07554,"htr","3",2014-08-19,"RDG",92,"1",8.91,23.6,0.08,0.08,0.948,0.598,0.417,NA,NA,468.013468013468,0.434052757793765,671.156004489338,0.697324414715719,295,NA,""
"819_93_htr_RDG","Anthospermum aethiopicum","Rubiaceae","Anthospermum aethiopicum","L.","Rubiaceae",-31.4367,19.07554,"htr","3",2014-08-19,"RDG",93,"100",4.1,0.48,0.09,0.09,0.217,0.126,NA,0.161,0.089,NA,NA,307.317073170732,NA,5.33333333333333,0.808988764044944,""
"819_93_htr_RDG","Anthospermum aethiopicum","Rubiaceae","Anthospermum aethiopicum","L.","Rubiaceae",-31.4367,19.07554,"htr","2",2014-08-19,"RDG",93,"100",5.75,0.51,0.12,0.12,0.264,0.207,NA,0.271,0.159,NA,NA,360,NA,4.25,0.70440251572327,""
"819_93_htr_RDG","Anthospermum aethiopicum","Rubiaceae","Anthospermum aethiopicum","L.","Rubiaceae",-31.4367,19.07554,"htr","1",2014-08-19,"RDG",93,"100",4.6,0.55,0.1,0.1,0.165,0.139,NA,0.265,0.148,NA,NA,302.173913043478,NA,5.5,0.790540540540541,""
"819_94_htr_RDG","Erepsia saturata","Aizoaceae","Erepsia saturata","L.Bolus","Aizoaceae",-31.4367,19.07554,"htr","1",2014-08-19,"RDG",94,"50",6.06,10.7,0.18,0.21,1.442,0.54,0.101,0.152,0.091,166.666666666667,4.34653465346535,891.089108910891,0.187037037037037,59.4444444444444,0.67032967032967,""
"819_94_htr_RDG","Erepsia saturata","Aizoaceae","Erepsia saturata","L.Bolus","Aizoaceae",-31.4367,19.07554,"htr","2",2014-08-19,"RDG",94,"30",3.42,0.53,0.1,0.12,0.727,0.215,0.041,0.137,0.082,119.883040935673,4.24390243902439,628.654970760234,0.190697674418605,5.3,0.670731707317073,""
"819_94_htr_RDG","Erepsia saturata","Aizoaceae","Erepsia saturata","L.Bolus","Aizoaceae",-31.4367,19.07554,"htr","3",2014-08-19,"RDG",94,"35",5.01,0.93,0.11,0.13,0.974,0.394,0.081,0.122,0.078,161.676646706587,3.8641975308642,786.427145708583,0.205583756345178,8.45454545454546,0.564102564102564,""
"821_1_htr_RDG","Tetragonia nigrescens","Aizoaceae","Tetragonia nigrescens","Eckl. & Zeyh.","Aizoaceae",-31.39693,19.14372,"htr","3",2014-08-21,"RDG",1,"4",11.72,2.5,1,1.8,1.23,NA,0.1541,NA,NA,131.484641638225,NA,NA,NA,2.5,NA,""
"821_1_htr_RDG","Tetragonia nigrescens","Aizoaceae","Tetragonia nigrescens","Eckl. & Zeyh.","Aizoaceae",-31.39693,19.14372,"htr","1",2014-08-21,"RDG",1,"4",15.1,3.2,1.3,2,0.767,NA,0.1238,NA,NA,81.9867549668874,NA,NA,NA,2.46153846153846,NA,""
"821_1_htr_RDG","Tetragonia nigrescens","Aizoaceae","Tetragonia nigrescens","Eckl. & Zeyh.","Aizoaceae",-31.39693,19.14372,"htr","2",2014-08-21,"RDG",1,"4",10.78,2.6,1.1,1.7,1.193,NA,0.1139,NA,NA,105.658627087199,NA,NA,NA,2.36363636363636,NA,""
"821_10_htr_RDG","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.48494,19.34317,"htr","3",2014-08-21,"RDG",10,"1",6.58,7.2,0.9,2,1.287,NA,0.1454,NA,NA,220.9726443769,NA,NA,NA,8,NA,""
"821_10_htr_RDG","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.48494,19.34317,"htr","2",2014-08-21,"RDG",10,"1",10.94,7.6,1.4,2.6,0.875,NA,0.1832,NA,NA,167.45886654479,NA,NA,NA,5.42857142857143,NA,""
"821_10_htr_RDG","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.48494,19.34317,"htr","4",2014-08-21,"RDG",10,"3",9.1,4.1,0.6,1.2,0.86,NA,0.1464,NA,NA,160.879120879121,NA,NA,NA,6.83333333333333,NA,""
"821_10_htr_RDG","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.48494,19.34317,"htr","1",2014-08-21,"RDG",10,"1",10.41,8.8,1.2,2.1,1.003,NA,0.1955,NA,NA,187.800192122959,NA,NA,NA,7.33333333333333,NA,""
"821_10_htr_RDG","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.48494,19.34317,"htr","5",2014-08-21,"RDG",10,"2",10.61,6.8,0.8,2.4,0.815,NA,0.1132,NA,NA,106.691800188501,NA,NA,NA,8.5,NA,""
"821_11_htr_RDG","Gazania krebsiana","Asteraceae","Gazania krebsiana","Less.","Asteraceae",-31.48494,19.34317,"htr","1",2014-08-21,"RDG",11,"4",7.58,5.4,0.3,1,0.711,0.452,0.0884,NA,NA,116.622691292876,4.1131221719457,596.306068601583,0.195575221238938,18,NA,""
"821_11_htr_RDG","Gazania krebsiana","Asteraceae","Gazania krebsiana","Less.","Asteraceae",-31.48494,19.34317,"htr","3",2014-08-21,"RDG",11,"4",11.59,6.2,0.5,1.6,0.539,0.725,0.1501,NA,NA,129.508196721311,3.83011325782811,625.539257981018,0.207034482758621,12.4,NA,""
"821_11_htr_RDG","Gazania krebsiana","Asteraceae","Gazania krebsiana","Less.","Asteraceae",-31.48494,19.34317,"htr","2",2014-08-21,"RDG",11,"4",10.67,6.6,0.5,1.6,0.592,0.665,0.1426,NA,NA,133.645735707591,3.66339410939691,623.242736644798,0.214436090225564,13.2,NA,""
"821_12_htr_RDG","Prenia pallens",NA,"Mesembryanthemum pallens","Aiton","Aizoaceae",-31.48494,19.34317,"htr","5",2014-08-21,"RDG",12,"4",6.35,3.2,0.6,0.8,3.881,2.001,0.1692,0.306,NA,266.456692913386,10.8262411347518,3151.1811023622,0.0845577211394303,5.33333333333333,NA,""
"821_12_htr_RDG","Prenia pallens",NA,"Mesembryanthemum pallens","Aiton","Aizoaceae",-31.48494,19.34317,"htr","2",2014-08-21,"RDG",12,"4",4.99,2.7,0.6,0.8,4.565,1.646,0.1275,0.244,NA,255.511022044088,11.9098039215686,3298.59719438878,0.077460510328068,4.5,NA,""
"821_12_htr_RDG","Prenia pallens",NA,"Mesembryanthemum pallens","Aiton","Aizoaceae",-31.48494,19.34317,"htr","3",2014-08-21,"RDG",12,"6",5.37,2.8,0.4,0.6,4.194,1.437,0.1144,0.297,NA,213.035381750466,11.5611888111888,2675.97765363129,0.0796102992345163,7,NA,""
"821_12_htr_RDG","Prenia pallens",NA,"Mesembryanthemum pallens","Aiton","Aizoaceae",-31.48494,19.34317,"htr","1",2014-08-21,"RDG",12,"4",4.34,3.6,0.5,0.6,4.145,1.365,0.1464,0.574,NA,337.327188940092,8.32377049180328,3145.16129032258,0.107252747252747,7.2,NA,""
"821_12_htr_RDG","Prenia pallens",NA,"Mesembryanthemum pallens","Aiton","Aizoaceae",-31.48494,19.34317,"htr","4",2014-08-21,"RDG",12,"4",7.58,2.9,0.7,0.8,4.231,2.327,0.1658,0.426,NA,218.733509234828,13.0349819059107,3069.92084432718,0.0712505371723249,4.14285714285714,NA,""
"821_13_htr_RDG","Salsola kali","Amaranthaceae","Salsola kali","L.","Chenopodiaceae",-31.48494,19.34317,"htr","2",2014-08-21,"RDG",13,"76",3.86,0.87,0.1,0.13,0.932,NA,0.2325,NA,NA,602.331606217617,NA,NA,NA,8.7,NA,""
"821_13_htr_RDG","Salsola kali","Amaranthaceae","Salsola kali","L.","Chenopodiaceae",-31.48494,19.34317,"htr","1",2014-08-21,"RDG",13,"56",3.08,0.8,0.09,0.12,0.918,NA,0.1585,NA,NA,514.61038961039,NA,NA,NA,8.88888888888889,NA,""
"821_13_htr_RDG","Salsola kali","Amaranthaceae","Salsola kali","L.","Chenopodiaceae",-31.48494,19.34317,"htr","3",2014-08-21,"RDG",13,"78",4.45,0.92,0.11,0.13,1.159,NA,0.1791,NA,NA,402.47191011236,NA,NA,NA,8.36363636363636,NA,""
"821_13_htr_RDG","Salsola kali","Amaranthaceae","Salsola kali","L.","Chenopodiaceae",-31.48494,19.34317,"htr","5",2014-08-21,"RDG",13,"80",4.45,1.05,0.15,0.15,1.154,NA,0.3784,NA,NA,850.337078651685,NA,NA,NA,7,NA,""
"821_13_htr_RDG","Salsola kali","Amaranthaceae","Salsola kali","L.","Chenopodiaceae",-31.48494,19.34317,"htr","4",2014-08-21,"RDG",13,"72",4.06,0.77,0.09,0.11,0.816,NA,0.2648,NA,NA,652.216748768473,NA,NA,NA,8.55555555555556,NA,""
"821_14_htr_RDG","Septulina glauca","Loranthaceae","Septulina glauca","Tiegh.","Loranthaceae",-31.48494,19.34317,"htr","1",2014-08-21,"RDG",14,"8",NA,NA,NA,NA,1.824,NA,0.6209,0.697,NA,NA,NA,NA,NA,NA,NA,""
"821_14_htr_RDG","Septulina glauca","Loranthaceae","Septulina glauca","Tiegh.","Loranthaceae",-31.48494,19.34317,"htr","2",2014-08-21,"RDG",14,"6",11.86,2.5,1,1.5,1.792,NA,0.5018,0.296,NA,423.102866779089,NA,NA,NA,2.5,NA,""
"821_14_htr_RDG","Septulina glauca","Loranthaceae","Septulina glauca","Tiegh.","Loranthaceae",-31.48494,19.34317,"htr","3",2014-08-21,"RDG",14,"6",11.02,2.8,0.7,1,1.293,1.302,0.4877,0.375,NA,442.558983666062,1.66967397990568,1181.48820326679,0.37457757296467,4,NA,""
"821_15_htr_RDG","Fingerhuthia africana","Poaceae","Fingerhuthia africana","Nees ex Lehm.","Poaceae",-31.48494,19.34317,"htr","3",2014-08-21,"RDG",15,"3",18.87,14.8,0.5,0.6,0.204,0.32,0.1928,0.148,NA,102.17276099629,0.659751037344398,169.581346051934,0.6025,29.6,NA,""
"821_15_htr_RDG","Fingerhuthia africana","Poaceae","Fingerhuthia africana","Nees ex Lehm.","Poaceae",-31.48494,19.34317,"htr","2",2014-08-21,"RDG",15,"4",11.04,11,0.3,0.5,0.204,0.22,0.1365,0.087,NA,123.641304347826,0.611721611721612,199.275362318841,0.620454545454545,36.6666666666667,NA,""
"821_15_htr_RDG","Fingerhuthia africana","Poaceae","Fingerhuthia africana","Nees ex Lehm.","Poaceae",-31.48494,19.34317,"htr","1",2014-08-21,"RDG",15,"2",11.61,20.7,0.3,0.5,0.266,0.249,0.1505,0.11,NA,129.62962962963,0.654485049833887,214.470284237726,0.604417670682731,69,NA,""
"821_16_htr_RDG","Schismus schismoides","Poaceae","Schismus schismoides","(Stapf ex Conert) Verboom & H.P.Linder","Poaceae",-31.49205,19.3959,"htr","2",2014-08-21,"RDG",16,"8",4.6,16.5,0.03,0.04,0.148,NA,0.0797,NA,NA,173.260869565217,NA,NA,NA,550,NA,""
"821_16_htr_RDG","Schismus schismoides","Poaceae","Schismus schismoides","(Stapf ex Conert) Verboom & H.P.Linder","Poaceae",-31.49205,19.3959,"htr","1",2014-08-21,"RDG",16,"6",4.54,15.4,0.03,0.05,0.167,NA,0.0634,NA,NA,139.647577092511,NA,NA,NA,513.333333333333,NA,""
"821_16_htr_RDG","Schismus schismoides","Poaceae","Schismus schismoides","(Stapf ex Conert) Verboom & H.P.Linder","Poaceae",-31.49205,19.3959,"htr","3",2014-08-21,"RDG",16,"6",2.79,11.9,0.04,0.06,0.278,NA,0.0664,NA,NA,237.992831541219,NA,NA,NA,297.5,NA,""
"821_17_htr_RDG","Trachyandra jacquiniana","Asphodelaceae","Trachyandra jacquiniana","(Roem. & Schult.) Oberm.","Asphodelaceae",-31.49205,19.3959,"htr","5",2014-08-21,"RDG",17,"3",3.64,15.2,0.1,0.2,0.942,0.266,0.0322,NA,NA,88.4615384615385,7.26086956521739,730.769230769231,0.121052631578947,152,NA,""
"821_17_htr_RDG","Trachyandra jacquiniana","Asphodelaceae","Trachyandra jacquiniana","(Roem. & Schult.) Oberm.","Asphodelaceae",-31.49205,19.3959,"htr","4",2014-08-21,"RDG",17,"3",4.84,11.4,0.1,0.2,1.108,0.302,0.0365,NA,NA,75.4132231404959,7.27397260273973,623.96694214876,0.120860927152318,114,NA,""
"821_17_htr_RDG","Trachyandra jacquiniana","Asphodelaceae","Trachyandra jacquiniana","(Roem. & Schult.) Oberm.","Asphodelaceae",-31.49205,19.3959,"htr","3",2014-08-21,"RDG",17,"3",6.52,14.7,0.4,1,1.202,0.628,0.0717,NA,NA,109.969325153374,7.75871687587169,963.19018404908,0.114171974522293,36.75,NA,""
"821_17_htr_RDG","Trachyandra jacquiniana","Asphodelaceae","Trachyandra jacquiniana","(Roem. & Schult.) Oberm.","Asphodelaceae",-31.49205,19.3959,"htr","1",2014-08-21,"RDG",17,"3",4.9,11.4,0.1,0.6,1.092,0.401,0.0365,NA,NA,74.4897959183673,9.98630136986302,818.367346938775,0.0910224438902743,114,NA,""
"821_17_htr_RDG","Trachyandra jacquiniana","Asphodelaceae","Trachyandra jacquiniana","(Roem. & Schult.) Oberm.","Asphodelaceae",-31.49205,19.3959,"htr","2",2014-08-21,"RDG",17,"3",8.99,17.9,0.2,0.4,1.329,0.901,0.087,NA,NA,96.7741935483871,9.35632183908046,1002.22469410456,0.0965593784683685,89.5,NA,""
"821_2_htr_RDG","Pharnaceum aurantium","Molluginaceae","Pharnaceum aurantium","(DC.) Druce","Molluginaceae",-31.39693,19.14372,"htr","5",2014-08-21,"RDG",2,"94",4.43,1.11,0.08,0.08,0.564,NA,0.1365,NA,NA,308.126410835214,NA,NA,NA,13.875,NA,""
"821_2_htr_RDG","Pharnaceum aurantium","Molluginaceae","Pharnaceum aurantium","(DC.) Druce","Molluginaceae",-31.39693,19.14372,"htr","3",2014-08-21,"RDG",2,"90",4.6,1.15,0.05,0.05,0.638,NA,0.1095,NA,NA,238.04347826087,NA,NA,NA,23,NA,""
"821_2_htr_RDG","Pharnaceum aurantium","Molluginaceae","Pharnaceum aurantium","(DC.) Druce","Molluginaceae",-31.39693,19.14372,"htr","1",2014-08-21,"RDG",2,"75",4.23,0.91,0.07,0.08,0.696,NA,0.277,NA,NA,654.8463356974,NA,NA,NA,13,NA,""
"821_2_htr_RDG","Pharnaceum aurantium","Molluginaceae","Pharnaceum aurantium","(DC.) Druce","Molluginaceae",-31.39693,19.14372,"htr","2",2014-08-21,"RDG",2,"75",3.96,0.86,0.06,0.07,0.478,NA,0.1607,NA,NA,405.808080808081,NA,NA,NA,14.3333333333333,NA,""
"821_2_htr_RDG","Pharnaceum aurantium","Molluginaceae","Pharnaceum aurantium","(DC.) Druce","Molluginaceae",-31.39693,19.14372,"htr","4",2014-08-21,"RDG",2,"100",3.92,0.73,0.07,0.08,0.619,NA,0.1637,NA,NA,417.602040816327,NA,NA,NA,10.4285714285714,NA,""
"821_3_htr_RDG","Pelargonium cf. polycephalum",NA,"Pelargonium polycephalum","(Harv.) E.Mey. ex R.Knuth","Geraniaceae",-31.39693,19.14372,"htr","1",2014-08-21,"RDG",3,"1",15.03,6.6,2.3,3.9,0.648,NA,0.2937,NA,NA,195.409181636727,NA,NA,NA,2.8695652173913,NA,""
"821_3_htr_RDG","Pelargonium cf. polycephalum",NA,"Pelargonium polycephalum","(Harv.) E.Mey. ex R.Knuth","Geraniaceae",-31.39693,19.14372,"htr","3",2014-08-21,"RDG",3,"1",19.67,6.1,3.2,5.6,0.619,NA,0.3853,NA,NA,195.882053889171,NA,NA,NA,1.90625,NA,""
"821_3_htr_RDG","Pelargonium cf. polycephalum",NA,"Pelargonium polycephalum","(Harv.) E.Mey. ex R.Knuth","Geraniaceae",-31.39693,19.14372,"htr","2",2014-08-21,"RDG",3,"1",11.7,6.7,1.7,3.2,0.549,NA,0.2467,NA,NA,210.854700854701,NA,NA,NA,3.94117647058824,NA,""
