scientific_name_original,scientific_name_MG,family_MG,scientific_name_WFO,scientific_name_authorship_WFO,family_WFO,perennial,annual,monoecious,dioecious,evergreen,deciduous,seasonally_apparent,seasonally_identifiable,flower_postfire,resprout_postfire,serotinous,flower_begin,flower_end,flower_begin_alt,flower_end_alt,max_height_cm,herb,geophyte,graminoid,low_shrub,mid_shrub,tall_shrub,tree,scrambler,liana,hemiparasite,parasite,missing_growthform_class,succulent,leaf_succulent,stem_succulent,other_succulent,lvs_linear,lvs_shape_other,lvs_oval,lvs_compound,lvs_lobed,lvs_dissected,leaf_length,virtually_no_leaves,stems_photosynthetic,functional_leaf,plant_longevity,flammability,pollination,dispersal,lvs_frond,lvs_cladode,lvs_phyllode,lvs_microphyll
Babiana spathacea,Babiana spathaceae,Iridaceae,Babiana spathacea,(L.f.) Ker Gawl.,Iridaceae,1,0,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,leaf,3,l,i,w,0,0,0,0
Berkheya eriobasis,Berkheya eriobasis,Asteraceae,Berkheya eriobasis,(DC.) Roessler,Asteraceae,1,0,1,0,1,0,0,0,0,1,0,Oct,Dec,NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,0,0,leaf,2,m,i,w,0,0,0,0
Berkheya fruticosa,Berkheya fruticosa,Asteraceae,Berkheya fruticosa,(L.) Ehrh.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,leaf,2,m,i,w,0,0,0,0
Berkheya glabrata,Berkheya glabrata,Asteraceae,Berkheya glabrata,(Thunb.) Fourc.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Oct,NA,NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,20,0,0,leaf,2,m,i,w,0,0,0,0
Berkheya heterophylla,Berkheya heterophylla,Asteraceae,Berkheya heterophylla,O.Hoffm.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Sep,Jan,NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,20,0,0,leaf,2,m,i,w,0,0,0,0
Berkheya onobromoides,Berkheya onobromoides,Asteraceae,Berkheya onobromoides,O.Hoffm. & Muschl.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NA,40,0,0,leaf,2,m,i,w,0,0,0,0
Boophane disticha,Boophane disticha,Amaryllidaceae,Boophone disticha,Herb.,Amaryllidaceae,1,0,1,0,0,1,0,0,0,1,0,NA,NA,NA,NA,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,30,0,0,leaf,3,l,m,w,0,0,0,0
Bromus pectinatus,Bromus pectinatus,Poaceae,Bromus pectinatus,Thunb.,Poaceae,0,1,1,0,NA,NA,1,1,0,0,0,Jul,Nov,NA,NA,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,leaf,0,l,w,p,0,0,0,0
Brunsvigia bosmaniae,Brunsvigia bosmaniae,Amaryllidaceae,Brunsvigia bosmaniae,F.M.Leight.,Amaryllidaceae,1,0,1,0,0,1,1,1,0,0,0,Mar,May,NA,NA,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,leaf,3,l,m,w,0,0,0,0
Brunsvigia striata,Brunsvigia cf. minor,Amaryllidaceae,Brunsvigia nervosa,(Poir.) Masw.,Amaryllidaceae,1,0,1,0,0,1,0,0,0,1,0,NA,NA,NA,NA,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,leaf,3,l,m,w,0,0,0,0
Bulbine aloides,Bulbine aloides,Asphodelaceae,Bulbine alooides,Willd.,Asphodelaceae,1,0,1,0,0,1,1,1,0,0,0,Mar,May,NA,NA,40,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,15,0,0,leaf,2,l,i,w,0,0,0,0
Bulbinella nutans,Bulbine nutans,Asphodelaceae,Bulbinella nutans,(Thunb.) T.Durand & Schinz,Asphodelaceae,1,0,1,0,1,0,1,1,0,0,0,Jul,Oct,NA,NA,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,leaf,2,l,i,w,0,0,0,0
Bulbine praemorsa,Bulbine praemorsa,Asphodelaceae,Bulbine praemorsa,(Jacq.) Spreng.,Asphodelaceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,60,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,leaf,2,l,i,w,0,0,0,0
Bulbine succulenta,Bulbine succulenta,Asphodelaceae,Bulbine succulenta,Compton,Asphodelaceae,1,0,1,0,1,0,1,1,0,0,0,Jul,Sep,NA,NA,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,leaf,2,l,i,w,0,0,0,0
Bulbine torta,Bulbine torta,Asphodelaceae,Bulbine torta,N.E.Br.,Asphodelaceae,1,0,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,25,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10,0,0,leaf,3,l,i,w,0,0,0,0
Capsella bursa-pastoris,Capsella bursa-pastoris,Brassicaceae,Capsella bursa-pastoris,Medik.,Brassicaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,0,leaf,0,l,i,p,0,0,0,0
Cephalophyllum curtophyllum,Cephalophyllum curtophyllum,Aizoaceae,Cephalophyllum curtophyllum,(L.Bolus) Schwantes,Aizoaceae,1,0,1,0,1,0,0,0,0,0,0,Aug,NA,NA,NA,10,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,leaf,3,l,i,p,0,0,0,0
Cephalophyllum framesii,Cephalophyllum framesii,Aizoaceae,Cephalophyllum framesii,L.Bolus,Aizoaceae,1,0,1,0,1,0,0,0,0,0,0,Jun,Aug,NA,NA,10,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7,0,0,leaf,3,l,i,p,0,0,0,0
Cephalophyllum hallii,Cephalophyllum hallii,Aizoaceae,Cephalophyllum hallii,L.Bolus,Aizoaceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,leaf,3,l,i,p,0,0,0,0
Chaenostoma caeruleum,Chaenostoma caeruleum,Scrophulariaceae,Chaenostoma caeruleum,(L.f.) Kornhall,Scrophulariaceae,1,0,1,0,1,0,0,0,0,0,0,Jul,Oct,NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,leaf,2,l,i,p,0,0,0,0
Chaetobromus involucratus,Chaetobromus involucratus,Poaceae,Chaetobromus involucratus,(Schrad.) Nees,Poaceae,1,0,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,1,mixed,2,h,w,w,0,0,0,0
Cheiridopsis namaquensis,Cheiridopsis namaquensis,Aizoaceae,Cheiridopsis namaquensis,(Sond.) H.E.K.Hartmann,Aizoaceae,1,0,1,0,1,0,0,0,0,0,0,Jul,Sep,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,leaf,3,l,i,p,0,0,0,0
Chlorophytum undulatum,Chlorophytum undulatum,Agavaceae,Chlorophytum graminifolium,(Willd.) Kunth,Asparagaceae,1,0,1,0,0,1,1,1,0,0,0,Jul,Oct,NA,NA,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,leaf,2,l,i,w,0,0,0,0
Chrysocoma oblongifolia,Chrysocoma oblongifolia,Asteraceae,Chrysocoma oblongifolia,DC.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,leaf,3,m,i,w,0,0,0,0
Cladoraphis spinosa,Cladoraphis spinosa,Poaceae,Cladoraphis spinosa,(L.f.) S.M.Phillips,Poaceae,1,0,1,0,1,0,0,0,0,0,0,Aug,May,NA,NA,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,mixed,2,l,w,w,0,0,0,0
Cleretum bellidiforme,Cleretum bellidiforme,Aizoaceae,Cleretum bellidiforme,(Burm.f.) G.D.Rowley,Aizoaceae,0,1,1,0,NA,NA,1,1,0,0,0,Aug,Sep,NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,leaf,0,l,i,p,0,0,0,0
Cleretum lyratifolium,Cleretum lyratifolium,Aizoaceae,Cleretum lyratifolium,Ihlenf. & Struck,Aizoaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,leaf,0,l,i,p,0,0,0,0
Cleretum maughanii,Cleretum maughanii,Aizoaceae,Cleretum maughanii,(N.E.Br.) Klak,Aizoaceae,0,1,1,0,NA,NA,1,1,0,0,0,Jul,Sep,NA,NA,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,0,leaf,0,l,i,p,0,0,0,0
Cleretum papulosum,Cleretum papulosum,Aizoaceae,Cleretum papulosum,(L.f.) L.Bolus,Aizoaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,leaf,0,l,i,p,0,0,0,0
Cliffortia arborea,Cliffortia arborea,Rosaceae,Cliffortia arborea,Marloth,Rosaceae,1,0,1,1,1,0,0,0,0,1,1,Nov,NA,NA,NA,500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,leaf,3,h,w,p,0,0,0,0
Colchicum albomarginatum,Colchicum albomarginatum,Colchicaceae,Colchicum albomarginatum,(Schinz) J.C.Manning & Vinn.,Colchicaceae,1,0,1,0,0,1,1,1,0,1,0,NA,NA,NA,NA,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,leaf,2,l,m,p,0,0,0,0
Colchicum capense subsp. ciliolatum,Colchicum capense subsp. ciliolatum,Colchicaceae,Colchicum capense subsp. ciliolatum,(Schltr. & K.Krause) J.C.Manning & Vinn.,Colchicaceae,1,0,1,0,0,1,1,1,0,1,0,NA,NA,NA,NA,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,leaf,2,l,m,p,0,0,0,0
Colchicum crispum,Colchicum crispum,Colchicaceae,Colchicum crispum,(Schinz) J.C.Manning & Vinn.,Colchicaceae,1,0,1,0,0,1,1,1,0,0,0,Jul,Aug,NA,NA,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,leaf,2,l,m,p,0,0,0,0
Convolvulus capensis,Convolvulus capensis,Convolvulaceae,Convolvulus capensis,Burm.f.,Convolvulaceae,1,0,1,0,1,0,0,0,0,0,0,Sep,Oct,NA,NA,200,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,leaf,2,l,i,w,0,0,0,0
Nidorella ivifolia,Conyza scabrida,Asteraceae,Nidorella ivifolia,(L.) J.C.Manning & Goldblatt,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Nov,Apr,NA,NA,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,leaf,2,m,i,w,0,0,0,0
Cotula barbata,Cotula barbata,Asteraceae,Cotula barbata,DC.,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,leaf,0,l,i,w,0,0,0,0
Cotula bipinnata,Cotula bipinnata,Asteraceae,Cotula bipinnata,Thunb.,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0,leaf,0,l,i,w,0,0,0,0
Cotula microglossa,Cotula microglossa,Asteraceae,Cotula microglossa,O.Hoffm. & Kuntze ex Kuntze,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,Sep,Oct,NA,NA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0,leaf,0,l,i,w,0,0,0,0
Cotula nudicaulis,Cotula nudicaulis,Asteraceae,Cotula nudicaulis,Thunb.,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,Jul,Sep,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,leaf,0,l,i,w,0,0,0,0
Cotula sororia,Cotula sororia,Asteraceae,Cotula sororia,DC.,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,leaf,0,l,i,w,0,0,0,0
Crassula alpestris,Crassula alpestris,Crassulaceae,Crassula alpestris,Thunb.,Crassulaceae,1,0,1,0,1,0,0,0,NA,0,0,NA,NA,NA,NA,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,leaf,3,l,i,p,0,0,0,0
Crassula barbata,Crassula barbata,Crassulaceae,Crassula barbata,Thunb.,Crassulaceae,1,0,1,0,1,0,0,0,0,0,0,Sep,Nov,NA,NA,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,leaf,2,l,i,p,0,0,0,0
Crassula dichotoma,Crassula dichotoma,Crassulaceae,Crassula dichotoma,L.,Crassulaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,leaf,0,l,i,p,0,0,0,0
Crassula glomerata,Crassula glomerata,Crassulaceae,Crassula glomerata,P.J.Bergius,Crassulaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.7,0,0,leaf,0,l,i,p,0,0,0,0
Crassula sericea,Crassula sericea,Crassulaceae,Crassula sericea,Schönland,Crassulaceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,20,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.5,0,0,leaf,3,l,i,p,0,0,0,0
Crassula subaphylla,Crassula subaphylla,Crassulaceae,Crassula subaphylla,(Eckl. & Zeyh.) Harv.,Crassulaceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,80,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,0,0,leaf,3,l,i,p,0,0,0,0
Crassula thunbergiana,Crassula thunbergiana,Crassulaceae,Crassula thunbergiana,Roem. & Schult.,Crassulaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1.2,0,0,leaf,0,l,i,p,0,0,0,0
Crassula umbella,Crassula umbella,Crassulaceae,Crassula umbella,Jacq.,Crassulaceae,0,1,1,0,NA,NA,1,1,0,0,0,Jul,Oct,NA,NA,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8,0,0,leaf,0,l,i,p,0,0,0,0
Crassula vaillantii,Crassula vaillantii,Crassulaceae,Crassula vaillantii,(Willd.) Roth,Crassulaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.4,0,0,leaf,0,l,i,p,0,0,0,0
Cromidon corrigioloides,Cromidon corrigioloides,Scrophulariaceae,Cromidon corrigioloides,(Rolfe) Compton,Scrophulariaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,0,0,leaf,0,l,i,p,0,0,0,0
Cromidon varicalyx,Cromidon varicalyx,Scrophulariaceae,Cromidon varicalyx,Hilliard,Scrophulariaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,leaf,0,l,i,p,0,0,0,0
Crossyne guttata,Crossyne guttata,Amaryllidaceae,Crossyne guttata,(L.) D.Müll.-Doblies & U.Müll.-Doblies,Amaryllidaceae,1,0,1,0,0,1,1,1,1,1,0,Feb,Apr,NA,NA,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,leaf,3,l,i,w,0,0,0,0
Cyperus marginatus,Cyperus marginatus,Cyperaceae,Cyperus marginatus,Thunb.,Cyperaceae,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,1,1,mixed,2,h,w,w,0,0,0,0
Cyphia volubilis,Cyphia volubilis,Lobeliaceae,Cyphia volubilis,Willd.,Campanulaceae,1,0,1,0,1,0,1,1,0,1,0,Aug,Sep,NA,NA,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,mixed,2,l,i,p,0,0,0,0
Cysticapnos vesicaria,Cysticapnos vesicaria,Fumariaceae,Cysticapnos vesicaria,(L.) Fedde,Papaveraceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.5,0,0,leaf,0,l,i,p,0,0,0,0
Deverra denudata,Deverra denudata,Apiaceae,Deverra denudata,(Viv.) Pfisterer & Podlech,Apiaceae,1,0,1,0,0,1,0,0,0,1,0,NA,NA,NA,NA,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,1,1,mixed,3,m,w,p,0,0,0,0
Diascia macrophylla,Diascia macrophylla,Scrophulariaceae,Diascia macrophylla,(Thunb.) Spreng.,Scrophulariaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,0,0,leaf,0,l,i,p,0,0,0,0
Diascia namaquensis,Diascia namaquensis,Scrophulariaceae,Diascia namaquensis,Hiern,Scrophulariaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,leaf,0,l,i,p,0,0,0,0
Diascia nana,Diascia nana,Scrophulariaceae,Diascia nana,Diels,Scrophulariaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,leaf,0,l,i,p,0,0,0,0
Didelta spinosa,Didelta spinosa,Asteraceae,Didelta spinosa,(L.f.) Aiton,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Jul,Sep,NA,NA,200,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,leaf,3,l,i,w,0,0,0,0
Dimorphotheca cuneata,Dimorphotheca cuneata,Asteraceae,Dimorphotheca cuneata,DC.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Sep,Nov,NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,leaf,3,l,i,w,0,0,0,0
Dimorphotheca pinnata,Dimorphotheca pinnata,Asteraceae,Osteospermum pinnatum,(Thunb.) Norl.,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,Jul,Sep,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,leaf,0,l,i,w,0,0,0,0
Dimorphotheca pluvialis,Dimorphotheca pluvialis,Asteraceae,Dimorphotheca pluvialis,Moench,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,Aug,Oct,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,leaf,0,l,i,w,0,0,0,0
Dimorphotheca sinuata,Dimorphotheca sinuata,Asteraceae,Dimorphotheca sinuata,DC.,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,leaf,0,l,i,w,0,0,0,0
Disperis purpurata,Disperis purpurata,Orchidaceae,Disperis purpurata,Rchb.f.,Orchidaceae,1,0,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,leaf,2,l,i,p,0,0,0,0
Drimia physodes,Drimia physodes,Hyacinthaceae,Fusifilum physodes,(Jacq.) Raf. ex Speta,Asparagaceae,1,0,1,0,0,1,1,1,0,1,0,Oct,Apr,NA,NA,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,leaf,3,l,i,p,0,0,0,0
Drosanthemum floribundum,Drosanthemum floribundum,Aizoaceae,Drosanthemum floribundum,(Haw.) Schwantes,Aizoaceae,1,0,1,0,1,0,0,0,0,0,0,Sep,Dec,NA,NA,30,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,leaf,2,l,i,p,0,0,0,0
Drosanthemum framesii,Drosanthemum framesii,Aizoaceae,Drosanthemum framesii,L.Bolus,Aizoaceae,1,0,1,0,1,0,0,0,0,0,0,Sep,NA,NA,NA,8,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.5,0,0,leaf,2,l,i,p,0,0,0,0
Drosanthemum karrooense,Drosanthemum karrooense,Aizoaceae,Drosanthemum karrooense,L.Bolus,Aizoaceae,1,0,1,0,1,0,0,0,0,0,0,Aug,NA,NA,NA,20,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1.1,0,0,leaf,2,l,i,p,0,0,0,0
Ehrharta delicatula,Ehrharta delicatula,Poaceae,Ehrharta delicatula,Stapf,Poaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,mixed,0,l,w,w,0,0,0,0
Ehrharta longiflora,Ehrharta longiflora,Poaceae,Ehrharta longiflora,Sm.,Poaceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,mixed,0,l,w,w,0,0,0,0
Ehrharta longifolia,Ehrharta longifolia,Poaceae,Ehrharta longifolia,Schrad.,Poaceae,1,0,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,1,mixed,2,l,w,w,0,0,0,0
Ehrharta melicoides,Ehrharta melicoides,Poaceae,Ehrharta melicoides,Thunb.,Poaceae,1,0,1,0,0,1,0,0,0,0,0,Sep,Nov,NA,NA,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,1,mixed,2,m,w,w,0,0,0,0
Ehrharta ramosa,Ehrharta ramosa subsp. ramosa,Poaceae,Ehrharta ramosa,Thunb.,Poaceae,1,0,1,0,1,0,0,0,0,1,0,Sep,Jan,NA,NA,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,mixed,2,h,w,w,0,0,0,0
Emilia hantamensis,Emilia hantamensis,Asteraceae,Emilia hantamensis,J.C.Manning & Goldblatt,Asteraceae,0,1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,leaf,2,l,i,w,0,0,0,0
Erica inaequalis,Erica inaequalis,Ericaceae,Erica inaequalis,(Klotzsch) E.G.H.Oliv.,Ericaceae,1,0,1,0,1,0,0,0,0,1,0,Sep,Feb,NA,NA,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,0,leaf,3,h,i,p,0,0,0,0
Eriocephalus decussatus,Eriocephalus decussatus,Asteraceae,Eriocephalus decussatus,Burch.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Jul,Sep,NA,NA,150,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,0,leaf,2,m,i,w,0,0,0,0
Eriocephalus ericoides,Eriocephalus ericoides,Asteraceae,Eriocephalus ericoides,(L.f.) Druce,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Jul,Nov,NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0,0,leaf,2,m,i,w,0,0,0,0
Eriocephalus microphyllus,Eriocephalus microphyllus,Asteraceae,Eriocephalus microphyllus,DC.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Jun,Jul,Aug,NA,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0,0,leaf,2,m,i,w,0,0,0,0
Eriocephalus namaquensis,Eriocephalus namaquensis,Asteraceae,Eriocephalus namaquensis,M.A.N.Müll.,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Jul,Oct,NA,NA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,0,leaf,2,l,i,w,0,0,0,0
Eriocephalus pauperrimus,Eriocephalus pauperrimus,Asteraceae,Eriocephalus pauperrimus,Merxm. & Eberle,Asteraceae,1,0,1,0,1,0,0,0,0,0,0,Jun,Sep,NA,NA,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,0,leaf,2,m,i,w,0,0,0,0
