raw_species,plot,year,site,percent_cover,abund_class
Wahlenbergia species,BK_18,1992,baviaanskloof,2,NA
Agathosma capensis,BK_19,1992,baviaanskloof,2,NA
Anthospermum aethiopicum,BK_19,1992,baviaanskloof,2,NA
Aristea pusilla,BK_19,1992,baviaanskloof,0.5,NA
Aspalathus rubens,BK_19,1992,baviaanskloof,1,NA
Bobartia species,BK_19,1992,baviaanskloof,0.5,NA
Brachiaria serrata,BK_19,1992,baviaanskloof,0.5,NA
Cannomois scirpoides,BK_19,1992,baviaanskloof,2,NA
Disparago ericoides,BK_19,1992,baviaanskloof,0.5,NA
Erica demissa,BK_19,1992,baviaanskloof,8,NA
Erica strigilifolia,BK_19,1992,baviaanskloof,10,NA
Ficinia filiformis,BK_19,1992,baviaanskloof,0.5,NA
Gnidia juniperifolia,BK_19,1992,baviaanskloof,0.5,NA
Helichrysum cymosum,BK_19,1992,baviaanskloof,0.5,NA
Hermannia flammea,BK_19,1992,baviaanskloof,0.5,NA
Hypodiscus striatus,BK_19,1992,baviaanskloof,10,NA
Merxmuellera stricta,BK_19,1992,baviaanskloof,5,NA
Othonna carnosa,BK_19,1992,baviaanskloof,0.1,NA
Pentaschistis eriostoma,BK_19,1992,baviaanskloof,10,NA
Restio triticeus,BK_19,1992,baviaanskloof,0.5,NA
Schoenoxiphium ecklonii,BK_19,1992,baviaanskloof,0.5,NA
Selago glomerata,BK_19,1992,baviaanskloof,0.5,NA
Tetraria compar,BK_19,1992,baviaanskloof,0.5,NA
Tetraria cuspidata,BK_19,1992,baviaanskloof,0.5,NA
Themeda triandra,BK_19,1992,baviaanskloof,0.5,NA
Wahlenbergia neorigida,BK_19,1992,baviaanskloof,0.5,NA
Anthospermum aethiopicum,BK_20,1992,baviaanskloof,4,NA
Asparagus species,BK_20,1992,baviaanskloof,1,NA
Babiana sambucina,BK_20,1992,baviaanskloof,0.5,NA
Brachiaria serrata,BK_20,1992,baviaanskloof,0.5,NA
Bulbine latifolia,BK_20,1992,baviaanskloof,4,NA
Chascanum cuneifolium,BK_20,1992,baviaanskloof,0.5,NA
Chrysocoma ciliata,BK_20,1992,baviaanskloof,0.5,NA
Commelina africana,BK_20,1992,baviaanskloof,0.5,NA
Crassula mollis,BK_20,1992,baviaanskloof,0.5,NA
Dodonaea viscosa,BK_20,1992,baviaanskloof,1,NA
Elytropappus rhinocerotis,BK_20,1992,baviaanskloof,0.5,NA
Hermannia flammea,BK_20,1992,baviaanskloof,0.5,NA
Merxmuellera stricta,BK_20,1992,baviaanskloof,25,NA
Oedera squarrosa,BK_20,1992,baviaanskloof,6,NA
Pteronia incana,BK_20,1992,baviaanskloof,2,NA
Sutera denudata,BK_20,1992,baviaanskloof,0.5,NA
Themeda triandra,BK_20,1992,baviaanskloof,4,NA
Trichodiadema mirabile,BK_20,1992,baviaanskloof,0.5,NA
Wahlenbergia neorigida,BK_20,1992,baviaanskloof,0.5,NA
Asparagus species,BK_21,1992,baviaanskloof,0.5,NA
Asparagus striatus,BK_21,1992,baviaanskloof,1,NA
Bulbine latifolia,BK_21,1992,baviaanskloof,0.5,NA
Chascanum cuneifolium,BK_21,1992,baviaanskloof,0.5,NA
Commelina africana,BK_21,1992,baviaanskloof,0.5,NA
Crassula cotyledonis,BK_21,1992,baviaanskloof,0.5,NA
Enneapogon scoparius,BK_21,1992,baviaanskloof,15,NA
Eragrostis capensis,BK_21,1992,baviaanskloof,0.5,NA
Eragrostis curvula,BK_21,1992,baviaanskloof,0.5,NA
Eustachys paspaloides,BK_21,1992,baviaanskloof,0.5,NA
Felicia muricata,BK_21,1992,baviaanskloof,0.5,NA
Haworthia viscosa,BK_21,1992,baviaanskloof,0.5,NA
Heteropogon contortus,BK_21,1992,baviaanskloof,0.5,NA
Pachypodium succulentum,BK_21,1992,baviaanskloof,0.5,NA
Pappea capensis,BK_21,1992,baviaanskloof,4,NA
Pegolettia baccaridifolia,BK_21,1992,baviaanskloof,1,NA
Pellaea calomelanos,BK_21,1992,baviaanskloof,0.5,NA
Pteronia incana,BK_21,1992,baviaanskloof,20,NA
Rhus incisa,BK_21,1992,baviaanskloof,1,NA
Solanum tomentosum,BK_21,1992,baviaanskloof,0.5,NA
Themeda triandra,BK_21,1992,baviaanskloof,0.5,NA
Adromischus maculatus,BK_22,1992,baviaanskloof,1,NA
Crassula mollis,BK_22,1992,baviaanskloof,1,NA
Crassula muscosa,BK_22,1992,baviaanskloof,2,NA
Crassula ovata,BK_22,1992,baviaanskloof,0.5,NA
Crassula rupestris,BK_22,1992,baviaanskloof,5,NA
Dodonaea viscosa,BK_22,1992,baviaanskloof,0.5,NA
Helichrysum cymosum,BK_22,1992,baviaanskloof,1,NA
Hermannia velutina,BK_22,1992,baviaanskloof,0.5,NA
Indigofera denudata,BK_22,1992,baviaanskloof,0.5,NA
Melinis repens,BK_22,1992,baviaanskloof,0.5,NA
Passerina obtusifolia,BK_22,1992,baviaanskloof,10,NA
Pelargonium peltatum,BK_22,1992,baviaanskloof,0.5,NA
Polygala myrtifolia,BK_22,1992,baviaanskloof,2,NA
Portulacaria afra,BK_22,1992,baviaanskloof,0.5,NA
Sutera denudata,BK_22,1992,baviaanskloof,0.5,NA
Tephrosia capensis,BK_22,1992,baviaanskloof,5,NA
Asparagus africanus,BK_23,1992,baviaanskloof,0.5,NA
Boscia oleoides,BK_23,1992,baviaanskloof,2,NA
Cotyledon woodii,BK_23,1992,baviaanskloof,3,NA
Crassula cultrata,BK_23,1992,baviaanskloof,1,NA
Crassula ovata,BK_23,1992,baviaanskloof,1,NA
Crassula pubescens,BK_23,1992,baviaanskloof,0.5,NA
Crassula tetragona,BK_23,1992,baviaanskloof,0.5,NA
Euclea undulata,BK_23,1992,baviaanskloof,5,NA
Euphorbia mauritanica,BK_23,1992,baviaanskloof,1,NA
Grewia occidentalis,BK_23,1992,baviaanskloof,0.5,NA
Hippobromus pauciflorus,BK_23,1992,baviaanskloof,0.5,NA
Maytenus undata,BK_23,1992,baviaanskloof,5,NA
Nymania capensis,BK_23,1992,baviaanskloof,0.5,NA
Olea europaea,BK_23,1992,baviaanskloof,4,NA
Pappea capensis,BK_23,1992,baviaanskloof,8,NA
Pelargonium peltatum,BK_23,1992,baviaanskloof,0.5,NA
Portulacaria afra,BK_23,1992,baviaanskloof,15,NA
Pteronia incana,BK_23,1992,baviaanskloof,0.5,NA
Putterlickia pyracantha,BK_23,1992,baviaanskloof,2,NA
Rhoicissus digitata,BK_23,1992,baviaanskloof,5,NA
Rhus longispina,BK_23,1992,baviaanskloof,0.5,NA
Viscum rotundifolium,BK_23,1992,baviaanskloof,0.5,NA
Zygophyllum morgsana,BK_23,1992,baviaanskloof,1,NA
Adromischus maculatus,BK_24,1992,baviaanskloof,0.1,NA
Adromischus species,BK_24,1992,baviaanskloof,0.1,NA
Aloe ferox,BK_24,1992,baviaanskloof,1,NA
Anthospermum aethiopicum,BK_24,1992,baviaanskloof,1,NA
Argyrolobium collinum,BK_24,1992,baviaanskloof,0.5,NA
Aspalathus kougaensis,BK_24,1992,baviaanskloof,1,NA
Asparagus striatus,BK_24,1992,baviaanskloof,0.5,NA
Bulbine latifolia,BK_24,1992,baviaanskloof,0.5,NA
Chrysanthemoides monilifera,BK_24,1992,baviaanskloof,0.5,NA
Cliffortia drepanoides,BK_24,1992,baviaanskloof,3,NA
Cotyledon orbiculata,BK_24,1992,baviaanskloof,0.5,NA
Cotyledon woodii,BK_24,1992,baviaanskloof,0.1,NA
Crassula ericoides,BK_24,1992,baviaanskloof,0.5,NA
Crassula mollis,BK_24,1992,baviaanskloof,0.5,NA
Crassula muscosa,BK_24,1992,baviaanskloof,0.5,NA
Crassula ovata,BK_24,1992,baviaanskloof,0.1,NA
Crassula perfoliata,BK_24,1992,baviaanskloof,0.5,NA
Crassula rupestris,BK_24,1992,baviaanskloof,0.5,NA
Cymbopogon marginatus,BK_24,1992,baviaanskloof,5,NA
Ehrharta calycina,BK_24,1992,baviaanskloof,1,NA
Eragrostis curvula,BK_24,1992,baviaanskloof,1,NA
Euclea schimperi,BK_24,1992,baviaanskloof,1,NA
Euryops spathaceus,BK_24,1992,baviaanskloof,0.5,NA
Helichrysum cymosum,BK_24,1992,baviaanskloof,3,NA
Indigofera denudata,BK_24,1992,baviaanskloof,0.5,NA
Montinia caryophyllacea,BK_24,1992,baviaanskloof,1,NA
Pachypodium succulentum,BK_24,1992,baviaanskloof,0.5,NA
Passerina obtusifolia,BK_24,1992,baviaanskloof,4,NA
Pelargonium tetragonum,BK_24,1992,baviaanskloof,1,NA
Phylica axillaris,BK_24,1992,baviaanskloof,1,NA
Polygala fruticosa,BK_24,1992,baviaanskloof,0.5,NA
Portulacaria afra,BK_24,1992,baviaanskloof,0.1,NA
Rhoicissus digitata,BK_24,1992,baviaanskloof,0.5,NA
Rhus glauca,BK_24,1992,baviaanskloof,1,NA
Zygophyllum flexuosum,BK_24,1992,baviaanskloof,0.5,NA
Agathosma puberula,BK_25,1992,baviaanskloof,3,NA
Aloe ferox,BK_25,1992,baviaanskloof,0.5,NA
Anthospermum aethiopicum,BK_25,1992,baviaanskloof,2,NA
Chascanum cuneifolium,BK_25,1992,baviaanskloof,0.5,NA
Cliffortia drepanoides,BK_25,1992,baviaanskloof,4,NA
Crassula ericoides,BK_25,1992,baviaanskloof,0.5,NA
Crassula mollis,BK_25,1992,baviaanskloof,2,NA
Crassula tetragona,BK_25,1992,baviaanskloof,4,NA
Crassula tetragona,BK_25,1992,baviaanskloof,0.5,NA
Elytropappus rhinocerotis,BK_25,1992,baviaanskloof,1,NA
Eriocephalus africanus,BK_25,1992,baviaanskloof,0.5,NA
Felicia filifolia,BK_25,1992,baviaanskloof,0.5,NA
Hermannia velutina,BK_25,1992,baviaanskloof,1,NA
Passerina obtusifolia,BK_25,1992,baviaanskloof,5,NA
Pentaschistis pallida,BK_25,1992,baviaanskloof,1,NA
Phylica axillaris,BK_25,1992,baviaanskloof,5,NA
Rhus glauca,BK_25,1992,baviaanskloof,0.5,NA
Ruschia species,BK_25,1992,baviaanskloof,1,NA
Sutera denudata,BK_25,1992,baviaanskloof,0.5,NA
Sutera longipedicellata,BK_25,1992,baviaanskloof,0.5,NA
Themeda triandra,BK_25,1992,baviaanskloof,6,NA
Anthospermum aethiopicum,BK_26,1992,baviaanskloof,3,NA
Aspalathus rubens,BK_26,1992,baviaanskloof,1,NA
Bobartia species,BK_26,1992,baviaanskloof,2,NA
Clutia polifolia,BK_26,1992,baviaanskloof,0.5,NA
Cyclopia intermedia,BK_26,1992,baviaanskloof,1,NA
Eragrostis capensis,BK_26,1992,baviaanskloof,0.5,NA
Erica demissa,BK_26,1992,baviaanskloof,0.5,NA
Helichrysum felinum,BK_26,1992,baviaanskloof,0.5,NA
Leucadendron salignum,BK_26,1992,baviaanskloof,19,NA
Leucospermum cuneiforme,BK_26,1992,baviaanskloof,3,NA
Merxmuellera stricta,BK_26,1992,baviaanskloof,10,NA
Metalasia massonii,BK_26,1992,baviaanskloof,1,NA
Oedera imbricata,BK_26,1992,baviaanskloof,0.5,NA
Pentaschistis colorata,BK_26,1992,baviaanskloof,1,NA
Phylica lachneaeoides,BK_26,1992,baviaanskloof,4,NA
Polygala illepida,BK_26,1992,baviaanskloof,0.5,NA
Pteronia teretifolia,BK_26,1992,baviaanskloof,3,NA
Restio triticeus,BK_26,1992,baviaanskloof,5,NA
Senecio pentactinus,BK_26,1992,baviaanskloof,2,NA
Tetraria capillacea,BK_26,1992,baviaanskloof,1,NA
Tetraria involucrata,BK_26,1992,baviaanskloof,2,NA
Themeda triandra,BK_26,1992,baviaanskloof,5,NA
Tristachya leucothrix,BK_26,1992,baviaanskloof,5,NA
Agathosma capensis,BK_27,1992,baviaanskloof,1,NA
Anthospermum aethiopicum,BK_27,1992,baviaanskloof,4,NA
Berzelia species,BK_27,1992,baviaanskloof,50,NA
Chironia linoides,BK_27,1992,baviaanskloof,0.5,NA
Clutia polifolia,BK_27,1992,baviaanskloof,0.5,NA
Diospyros austro-africana,BK_27,1992,baviaanskloof,0.5,NA
Drosera aliciae,BK_27,1992,baviaanskloof,0.1,NA
Ehrharta dura,BK_27,1992,baviaanskloof,10,NA
Erica articularis,BK_27,1992,baviaanskloof,0.5,NA
Erica demissa,BK_27,1992,baviaanskloof,5,NA
Erica newdigateae,BK_27,1992,baviaanskloof,0.5,NA
Helichrysum felinum,BK_27,1992,baviaanskloof,0.5,NA
Indigofera denudata,BK_27,1992,baviaanskloof,1,NA
Knowltonia vesicatoria,BK_27,1992,baviaanskloof,0.1,NA
Leucadendron salignum,BK_27,1992,baviaanskloof,4,NA
Leucospermum cuneiforme,BK_27,1992,baviaanskloof,2,NA
Merxmuellera stricta,BK_27,1992,baviaanskloof,10,NA
Morella quercifolia,BK_27,1992,baviaanskloof,7,NA
Pelargonium laevigatum,BK_27,1992,baviaanskloof,0.1,NA
Pentaschistis species,BK_27,1992,baviaanskloof,1,NA
Polygala illepida,BK_27,1992,baviaanskloof,0.1,NA
Protea nitida,BK_27,1992,baviaanskloof,1,NA
Restio triticeus,BK_27,1992,baviaanskloof,0.5,NA
Rhus rosmarinifolia,BK_27,1992,baviaanskloof,0.1,NA
Sebaea aurea,BK_27,1992,baviaanskloof,0.1,NA
Stoebe burchellii,BK_27,1992,baviaanskloof,0.5,NA
Aloe ferox,BK_28,1992,baviaanskloof,0.5,NA
Asparagus striatus,BK_28,1992,baviaanskloof,2,NA
Chrysanthemoides monilifera,BK_28,1992,baviaanskloof,4,NA
Chrysocoma ciliata,BK_28,1992,baviaanskloof,0.1,NA
Clutia polifolia,BK_28,1992,baviaanskloof,0.1,NA
Colpoon compressum,BK_28,1992,baviaanskloof,15,NA
Crassula mollis,BK_28,1992,baviaanskloof,2,NA
Crassula perfoliata,BK_28,1992,baviaanskloof,0.1,NA
Cussonia spicata,BK_28,1992,baviaanskloof,3,NA
Diospyros dichrophylla,BK_28,1992,baviaanskloof,2,NA
Diospyros scabrida,BK_28,1992,baviaanskloof,3,NA
Elytropappus rhinocerotis,BK_28,1992,baviaanskloof,0.1,NA
Eragrostis curvula,BK_28,1992,baviaanskloof,2,NA
Helichrysum nudifolium,BK_28,1992,baviaanskloof,0.1,NA
Indigofera denudata,BK_28,1992,baviaanskloof,0.5,NA
Olea europaea,BK_28,1992,baviaanskloof,6,NA
Pittosporum viridiflorum,BK_28,1992,baviaanskloof,3,NA
Rhus glauca,BK_28,1992,baviaanskloof,2,NA
Rhus lucida,BK_28,1992,baviaanskloof,2,NA
Solanum tomentosum,BK_28,1992,baviaanskloof,0.1,NA
Agathosma mundtii,BK_29,1992,baviaanskloof,2,NA
Agathosma ovata,BK_29,1992,baviaanskloof,1,NA
Anthospermum galioides,BK_29,1992,baviaanskloof,0.5,NA
Aspalathus rubens,BK_29,1992,baviaanskloof,2,NA
Brunia nodiflora,BK_29,1992,baviaanskloof,0.5,NA
Cannomois scirpoides,BK_29,1992,baviaanskloof,3,NA
Cliffortia drepanoides,BK_29,1992,baviaanskloof,1,NA
Cymbopogon marginatus,BK_29,1992,baviaanskloof,1,NA
Diospyros austro-africana,BK_29,1992,baviaanskloof,0.5,NA
Erica newdigateae,BK_29,1992,baviaanskloof,5,NA
Gnidia juniperifolia,BK_29,1992,baviaanskloof,0.5,NA
Hypodiscus aristatus,BK_29,1992,baviaanskloof,3,NA
Mastersiella purpurea,BK_29,1992,baviaanskloof,5,NA
Metalasia massonii,BK_29,1992,baviaanskloof,1,NA
Muraltia squarrosa,BK_29,1992,baviaanskloof,1,NA
Pellaea calomelanos,BK_29,1992,baviaanskloof,1,NA
Phylica lachneaeoides,BK_29,1992,baviaanskloof,18,NA
Rhus rosmarinifolia,BK_29,1992,baviaanskloof,0.5,NA
Selago glomerata,BK_29,1992,baviaanskloof,0.5,NA
Tetraria cuspidata,BK_29,1992,baviaanskloof,0.5,NA
Tetraria ustulata,BK_29,1992,baviaanskloof,7,NA
Themeda triandra,BK_29,1992,baviaanskloof,3,NA
Thoracosperma galpinii,BK_29,1992,baviaanskloof,1,NA
Anthospermum aethiopicum,BK_30,1992,baviaanskloof,1,NA
Argyrolobium collinum,BK_30,1992,baviaanskloof,2,NA
Aristida junciformis,BK_30,1992,baviaanskloof,0.5,NA
Chascanum cuneifolium,BK_30,1992,baviaanskloof,0.5,NA
Clutia species,BK_30,1992,baviaanskloof,0.5,NA
Crassula mollis,BK_30,1992,baviaanskloof,0.5,NA
Cymbopogon marginatus,BK_30,1992,baviaanskloof,20,NA
Dodonaea viscosa,BK_30,1992,baviaanskloof,7,NA
Elytropappus rhinocerotis,BK_30,1992,baviaanskloof,10,NA
Eragrostis species,BK_30,1992,baviaanskloof,0.1,NA
Euclea schimperi,BK_30,1992,baviaanskloof,1,NA
Helichrysum anomalum,BK_30,1992,baviaanskloof,0.5,NA
Helichrysum cymosum,BK_30,1992,baviaanskloof,0.1,NA
Hibiscus aethiopicus,BK_30,1992,baviaanskloof,0.1,NA
Lampranthus species,BK_30,1992,baviaanskloof,0.1,NA
Oedera squarrosa,BK_30,1992,baviaanskloof,3,NA
Pentaschistis pallida,BK_30,1992,baviaanskloof,0.5,NA
Pteronia incana,BK_30,1992,baviaanskloof,1,NA
Rhus glauca,BK_30,1992,baviaanskloof,1,NA
Themeda triandra,BK_30,1992,baviaanskloof,10,NA
Tragus berteronianus,BK_30,1992,baviaanskloof,0.5,NA
Triraphis andropogonoides,BK_30,1992,baviaanskloof,2,NA
Aristida congesta,BK_31,1992,baviaanskloof,0.5,NA
Carissa bispinosa,BK_31,1992,baviaanskloof,0.5,NA
Crassula ovata,BK_31,1992,baviaanskloof,1,NA
Crassula perforata,BK_31,1992,baviaanskloof,0.5,NA
Cynodon dactylon,BK_31,1992,baviaanskloof,0.5,NA
Euclea undulata,BK_31,1992,baviaanskloof,1,NA
Euphorbia grandidens,BK_31,1992,baviaanskloof,0.5,NA
Grewia occidentalis,BK_31,1992,baviaanskloof,1,NA
Pappea capensis,BK_31,1992,baviaanskloof,3,NA
Plumbago auriculata,BK_31,1992,baviaanskloof,0.5,NA
Portulacaria afra,BK_31,1992,baviaanskloof,75,NA
Putterlickia pyracantha,BK_31,1992,baviaanskloof,2,NA
Rhus longispina,BK_31,1992,baviaanskloof,0.5,NA
Schotia latifolia,BK_31,1992,baviaanskloof,0.5,NA
Agathosma mucronulata,BK_32,1992,baviaanskloof,20,NA
Anthospermum aethiopicum,BK_32,1992,baviaanskloof,1,NA
Aspalathus collina,BK_32,1992,baviaanskloof,8,NA
Aspalathus kougaensis,BK_32,1992,baviaanskloof,1,NA
Brachiaria serrata,BK_32,1992,baviaanskloof,0.5,NA
Chascanum cuneifolium,BK_32,1992,baviaanskloof,1,NA
Chrysocoma ciliata,BK_32,1992,baviaanskloof,0.1,NA
Commelina benghalensis,BK_32,1992,baviaanskloof,0.1,NA
Disparago ericoides,BK_32,1992,baviaanskloof,0.5,NA
Eragrostis species,BK_32,1992,baviaanskloof,0.1,NA
Helichrysum anomalum,BK_32,1992,baviaanskloof,0.1,NA
Helichrysum cymosum,BK_32,1992,baviaanskloof,0.1,NA
Helichrysum nudifolium,BK_32,1992,baviaanskloof,0.5,NA
Hermannia involucrata,BK_32,1992,baviaanskloof,1,NA
Hibiscus aethiopicus,BK_32,1992,baviaanskloof,0.5,NA
Hypodiscus striatus,BK_32,1992,baviaanskloof,6,NA
Lobostemon fruticosus,BK_32,1992,baviaanskloof,0.1,NA
Merxmuellera stricta,BK_32,1992,baviaanskloof,5,NA
Metalasia massonii,BK_32,1992,baviaanskloof,1,NA
Osteospermum imbricatum,BK_32,1992,baviaanskloof,0.5,NA
Pentaschistis eriostoma,BK_32,1992,baviaanskloof,2,NA
Phylica axillaris,BK_32,1992,baviaanskloof,6,NA
Phylica lachneaeoides,BK_32,1992,baviaanskloof,1,NA
Polygala illepida,BK_32,1992,baviaanskloof,0.5,NA
Rhus rosmarinifolia,BK_32,1992,baviaanskloof,1,NA
Selago glomerata,BK_32,1992,baviaanskloof,0.5,NA
Themeda triandra,BK_32,1992,baviaanskloof,5,NA
Anthospermum aethiopicum,BK_33,1992,baviaanskloof,8,NA
Aristida junciformis,BK_33,1992,baviaanskloof,4,NA
Babiana sambucina,BK_33,1992,baviaanskloof,0.5,NA
Blepharis capensis,BK_33,1992,baviaanskloof,0.5,NA
Brachiaria serrata,BK_33,1992,baviaanskloof,0.5,NA
Chascanum cuneifolium,BK_33,1992,baviaanskloof,2,NA
Chrysocoma ciliata,BK_33,1992,baviaanskloof,0.1,NA
Commelina africana,BK_33,1992,baviaanskloof,2,NA
Cymbopogon marginatus,BK_33,1992,baviaanskloof,0.5,NA
Dodonaea viscosa,BK_33,1992,baviaanskloof,5,NA
Ehrharta calycina,BK_33,1992,baviaanskloof,0.1,NA
Elytropappus rhinocerotis,BK_33,1992,baviaanskloof,3,NA
Eragrostis capensis,BK_33,1992,baviaanskloof,1,NA
Eragrostis curvula,BK_33,1992,baviaanskloof,2,NA
Eragrostis obtusa,BK_33,1992,baviaanskloof,0.1,NA
Eustachys paspaloides,BK_33,1992,baviaanskloof,0.5,NA
Gazania krebsiana,BK_33,1992,baviaanskloof,0.1,NA
Helichrysum cymosum,BK_33,1992,baviaanskloof,0.1,NA
Heteropogon contortus,BK_33,1992,baviaanskloof,3,NA
Hibiscus aethiopicus,BK_33,1992,baviaanskloof,0.5,NA
Indigofera denudata,BK_33,1992,baviaanskloof,0.5,NA
Lampranthus species,BK_33,1992,baviaanskloof,0.5,NA
Peucedanum tenuifolium,BK_33,1992,baviaanskloof,0.1,NA
Ruschia species,BK_33,1992,baviaanskloof,0.1,NA
Schoenoxiphium ecklonii,BK_33,1992,baviaanskloof,0.1,NA
Sutera longipedicellata,BK_33,1992,baviaanskloof,1,NA
Themeda triandra,BK_33,1992,baviaanskloof,3,NA
Thesium nigromontanum,BK_33,1992,baviaanskloof,0.1,NA
Tragus berteronianus,BK_33,1992,baviaanskloof,2,NA
Triraphis andropogonoides,BK_33,1992,baviaanskloof,1,NA
Adromischus maculatus,BK_34,1992,baviaanskloof,0.5,NA
Cissampelos capensis,BK_34,1992,baviaanskloof,0.5,NA
Commelina africana,BK_34,1992,baviaanskloof,0.5,NA
Cotyledon orbiculata,BK_34,1992,baviaanskloof,0.1,NA
Crassula mollis,BK_34,1992,baviaanskloof,0.5,NA
Crassula ovata,BK_34,1992,baviaanskloof,0.5,NA
Crassula rupestris,BK_34,1992,baviaanskloof,0.5,NA
Cymbopogon marginatus,BK_34,1992,baviaanskloof,5,NA
Diospyros dichrophylla,BK_34,1992,baviaanskloof,1,NA
Dodonaea viscosa,BK_34,1992,baviaanskloof,0.5,NA
Euclea schimperi,BK_34,1992,baviaanskloof,3,NA
Loxostylis alata,BK_34,1992,baviaanskloof,1,NA
Pappea capensis,BK_34,1992,baviaanskloof,1,NA
Polygala myrtifolia,BK_34,1992,baviaanskloof,0.5,NA
Portulacaria afra,BK_34,1992,baviaanskloof,15,NA
Putterlickia pyracantha,BK_34,1992,baviaanskloof,1,NA
Schotia latifolia,BK_34,1992,baviaanskloof,1,NA
Smelophyllum capense,BK_34,1992,baviaanskloof,5,NA
Tephrosia capensis,BK_34,1992,baviaanskloof,5,NA
Agathosma unicarpellata,BK_35,1992,baviaanskloof,3,NA
Aspalathus rubens,BK_35,1992,baviaanskloof,3,NA
Cannomois scirpoides,BK_35,1992,baviaanskloof,2,NA
Centella virgata,BK_35,1992,baviaanskloof,0.1,NA
Crassula rupestris,BK_35,1992,baviaanskloof,0.1,NA
Diosma species,BK_35,1992,baviaanskloof,0.5,NA
Disparago ericoides,BK_35,1992,baviaanskloof,0.5,NA
Erica affinis,BK_35,1992,baviaanskloof,0.5,NA
Erica kougabergensis,BK_35,1992,baviaanskloof,1,NA
Gnidia juniperifolia,BK_35,1992,baviaanskloof,0.5,NA
Hypodiscus aristatus,BK_35,1992,baviaanskloof,3,NA
Hypodiscus striatus,BK_35,1992,baviaanskloof,6,NA
Leucadendron uliginosum,BK_35,1992,baviaanskloof,1,NA
Leucospermum wittebergense,BK_35,1992,baviaanskloof,2,NA
Mastersiella purpurea,BK_35,1992,baviaanskloof,5,NA
Merxmuellera arundinacea,BK_35,1992,baviaanskloof,2,NA
Metalasia massonii,BK_35,1992,baviaanskloof,3,NA
Muraltia depressa,BK_35,1992,baviaanskloof,0.1,NA
Muraltia juniperifolia,BK_35,1992,baviaanskloof,2,NA
Phylica lachneaeoides,BK_35,1992,baviaanskloof,1,NA
Protea repens,BK_35,1992,baviaanskloof,0.5,NA
Restio triticeus,BK_35,1992,baviaanskloof,0.5,NA
Rhodocoma fruticosa,BK_35,1992,baviaanskloof,4,NA
Simocheilus fourcadei,BK_35,1992,baviaanskloof,1,NA
Tetraria involucrata,BK_35,1992,baviaanskloof,1,NA
Tetraria ustulata,BK_35,1992,baviaanskloof,5,NA
Wahlenbergia neorigida,BK_35,1992,baviaanskloof,1,NA
Agathosma puberula,BK_36,1992,baviaanskloof,2,NA
Cannomois scirpoides,BK_36,1992,baviaanskloof,0.5,NA
Cliffortia polita,BK_36,1992,baviaanskloof,0.5,NA
Crassula biplanata,BK_36,1992,baviaanskloof,0.1,NA
Diosma species,BK_36,1992,baviaanskloof,0.5,NA
Diospyros austro-africana,BK_36,1992,baviaanskloof,0.5,NA
Erica demissa,BK_36,1992,baviaanskloof,4,NA
Erica newdigateae,BK_36,1992,baviaanskloof,4,NA
Euryops munitus,BK_36,1992,baviaanskloof,0.5,NA
Helichrysum felinum,BK_36,1992,baviaanskloof,0.5,NA
Hypodiscus albo-aristatus,BK_36,1992,baviaanskloof,2,NA
Indigofera denudata,BK_36,1992,baviaanskloof,0.5,NA
Ischyrolepis gaudichaudiana,BK_36,1992,baviaanskloof,3,NA
Leucadendron eucalyptifolium,BK_36,1992,baviaanskloof,2,NA
Leucadendron nobile,BK_36,1992,baviaanskloof,1,NA
Mastersiella purpurea,BK_36,1992,baviaanskloof,0.5,NA
Merxmuellera arundinacea,BK_36,1992,baviaanskloof,8,NA
Passerina obtusifolia,BK_36,1992,baviaanskloof,3,NA
Pelargonium laevigatum,BK_36,1992,baviaanskloof,0.1,NA
Pentaschistis eriostoma,BK_36,1992,baviaanskloof,1,NA
Protea lorifolia,BK_36,1992,baviaanskloof,10,NA
Rhodocoma fruticosa,BK_36,1992,baviaanskloof,0.1,NA
Tetraria cuspidata,BK_36,1992,baviaanskloof,0.5,NA
Tetraria ustulata,BK_36,1992,baviaanskloof,2,NA
Wahlenbergia neorigida,BK_36,1992,baviaanskloof,0.5,NA
Agathosma mundtii,BK_37,1992,baviaanskloof,7,NA
Anthospermum galioides,BK_37,1992,baviaanskloof,0.5,NA
Aspalathus ciliaris,BK_37,1992,baviaanskloof,0.1,NA
Berzelia species,BK_37,1992,baviaanskloof,3,NA
Bobartia species,BK_37,1992,baviaanskloof,0.5,NA
Brunia nodiflora,BK_37,1992,baviaanskloof,1,NA
Cliffortia linearifolia,BK_37,1992,baviaanskloof,5,NA
Clutia polifolia,BK_37,1992,baviaanskloof,0.5,NA
Crassula ericoides,BK_37,1992,baviaanskloof,0.1,NA
Cyclopia intermedia,BK_37,1992,baviaanskloof,0.5,NA
Ehrharta dura,BK_37,1992,baviaanskloof,2,NA
Elegia vaginulata,BK_37,1992,baviaanskloof,0.5,NA
Gnidia juniperifolia,BK_37,1992,baviaanskloof,0.1,NA
Helichrysum felinum,BK_37,1992,baviaanskloof,0.5,NA
Hypodiscus striatus,BK_37,1992,baviaanskloof,1,NA
Merxmuellera stricta,BK_37,1992,baviaanskloof,15,NA
Pelargonium ovale,BK_37,1992,baviaanskloof,0.1,NA
Pentameris macrocalycina,BK_37,1992,baviaanskloof,0.5,NA
