"","NewUID","finalname","family_GM","latitude","longitude","region","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"105","726_41_BK","Pentaschistis eriostoma","POACEAE",-33.55082,24.07446,"Baviaanksloof","3","726","ASH","41","2",12.96,39.2,0.2,0.3,0.508,0.994,0.537,0.905,0.471,0.041435185,0.851024209,0.035262346,0.540241449,196,0.921443737
"106","726_41_BK","Pentaschistis eriostoma","POACEAE",-33.55082,24.07446,"Baviaanksloof","2","726","ASH","41","2",13.36,30.6,0.2,0.4,0.497,0.864,0.428,NA,0.686,0.032035928,1.018691589,0.032634731,0.49537037,153,NA
"107","726_5_BK","Othonna carnosa","ASTERACEAE",-33.55142,24.04194,"Baviaanksloof","3","726","ASH","5","2",3.94,5.3,0.4,0.5,3.5,1.233,0.042,0.41,0.099,0.010659898,28.35714286,0.302284264,0.03406326,13.25,3.141414141
"108","726_5_BK","Othonna carnosa","ASTERACEAE",-33.55142,24.04194,"Baviaanksloof","1","726","ASH","5","1",3.39,6.7,0.5,0.6,3.3,1.187,0.029,0.723,0.119,0.008554572,39.93103448,0.34159292,0.02443134,13.4,5.075630252
"109","726_5_BK","Othonna carnosa","ASTERACEAE",-33.55142,24.04194,"Baviaanksloof","2","726","ASH","5","1",3.24,6.6,0.5,0.6,5.3,1.325,0.069,0.496,0.116,0.021296296,18.20289855,0.387654321,0.052075472,13.2,3.275862069
"110","726_6_BK","Commelina africana","COMMELINACEAE",-33.55142,24.04194,"Baviaanksloof","2","726","ASH","6","4",11.54,3.9,0.9,1.2,0.423,0.392,0.06,0.21,0.022,0.005199307,5.533333333,0.028769497,0.153061224,4.333333333,8.545454545
"111","726_6_BK","Commelina africana","COMMELINACEAE",-33.55142,24.04194,"Baviaanksloof","1","726","ASH","6","4",9.36,3.1,0.8,1.1,0.365,0.335,0.054,0.275,0.027,0.005769231,5.203703704,0.030021368,0.16119403,3.875,9.185185185
"112","726_6_BK","Commelina africana","COMMELINACEAE",-33.55142,24.04194,"Baviaanksloof","3","726","ASH","6","3",10.73,10.1,0.4,0.5,0.423,0.421,0.082,0.223,0.04,0.007642125,4.134146341,0.031593663,0.194774347,25.25,4.575
"113","726_7_BK","Crassula ericoides","CRASSULACEAE",-33.55142,24.04194,"Baviaanksloof","1","726","ASH","7","120",5.16,0.4,0.14,0.15,0.6,0.243,0.05,0.118,0.046,0.009689922,3.86,0.037403101,0.205761317,2.857142857,1.565217391
"114","726_7_BK","Crassula ericoides","CRASSULACEAE",-33.55142,24.04194,"Baviaanksloof","2","726","ASH","7","130",6.02,0.4,0.11,0.12,0.4,0.282,0.059,0.138,0.062,0.009800664,3.779661017,0.037043189,0.209219858,3.636363636,1.225806452
"115","726_7_BK","Crassula ericoides","CRASSULACEAE",-33.55142,24.04194,"Baviaanksloof","3","726","ASH","7","140",7.45,0.4,0.13,0.17,0.6,0.355,0.072,0.086,0.038,0.00966443,3.930555556,0.037986577,0.202816901,3.076923077,1.263157895
"116","726_8_BK","Ehrharta calycina","POACEAE",-33.55142,24.04194,"Baviaanksloof","1","726","ASH","8","3",14.24,13.3,0.3,0.5,0.23,0.285,0.088,0.148,0.055,0.006179775,2.238636364,0.01383427,0.30877193,44.33333333,1.690909091
"117","726_8_BK","Ehrharta calycina","POACEAE",-33.55142,24.04194,"Baviaanksloof","3","726","ASH","8","3",6.09,13.4,0.2,0.3,0.17,0.146,0.047,0.144,0.049,0.00771757,2.106382979,0.016256158,0.321917808,67,1.93877551
"118","726_8_BK","Ehrharta calycina","POACEAE",-33.55142,24.04194,"Baviaanksloof","2","726","ASH","8","4",5.95,11.5,0.2,0.2,0.144,0.129,0.039,0.109,0.033,0.006554622,2.307692308,0.01512605,0.302325581,57.5,2.303030303
"119","726_9_BK","Crassula pubescens","CRASSULACEAE",-33.55142,24.04194,"Baviaanksloof","2","726","ASH","9","1",4.53,4.3,1.1,1.6,5.7,1.71,0.124,0.648,0.237,0.027373068,12.79032258,0.350110375,0.07251462,3.909090909,1.734177215
"120","726_9_BK","Crassula pubescens","CRASSULACEAE",-33.55142,24.04194,"Baviaanksloof","1","726","ASH","9","1",4.19,3.6,1.2,1.8,6.6,1.675,0.114,0.402,0.135,0.027207637,13.69298246,0.372553699,0.068059701,3,1.977777778
"121","726_9_BK","Crassula pubescens","CRASSULACEAE",-33.55142,24.04194,"Baviaanksloof","3","726","ASH","9","1",5.55,5.1,1.1,1.8,6,2.05,0.113,0.465,0.15,0.02036036,17.14159292,0.349009009,0.055121951,4.636363636,2.1
"122","729_1_HTR","Stachys rugosa","LAMIACEAE",-31.42739,19.7757,"HTR","3","729","BHR","1","18",3.11,1,0.3,0.5,0.489,0.095,0.048,0.159,0.081,0.015434084,0.979166667,0.01511254,0.505263158,3.333333333,0.962962963
"123","729_1_HTR","Stachys rugosa","LAMIACEAE",-31.42739,19.7757,"HTR","2","729","BHR","1","12",6.41,1.9,0.5,0.8,0.447,0.195,0.078,0.091,0.045,0.012168487,1.5,0.01825273,0.4,3.8,1.022222222
"124","729_1_HTR","Stachys rugosa","LAMIACEAE",-31.42739,19.7757,"HTR","5","729","BHR","1","18",4.92,1.3,0.3,0.6,0.364,0.128,0.055,0.182,0.098,0.011178862,1.327272727,0.014837398,0.4296875,4.333333333,0.857142857
"125","729_1_HTR","Stachys rugosa","LAMIACEAE",-31.42739,19.7757,"HTR","4","729","BHR","1","21",5.61,1.3,0.3,0.5,0.44,0.146,0.07,0.125,0.062,0.012477718,1.085714286,0.013547237,0.479452055,4.333333333,1.016129032
"126","729_1_HTR","Stachys rugosa","LAMIACEAE",-31.42739,19.7757,"HTR","1","729","BHR","1","12",3.64,1.1,0.4,0.6,0.469,0.114,0.053,0.144,0.072,0.01456044,1.150943396,0.016758242,0.464912281,2.75,1
"127","729_10_HTR","Asparagus capensis","ASPARAGACEAE",-31.42739,19.7757,"HTR","1","729","BHR","10","40",4.38,0.9,0.2,0.2,0.303,0.131,0.053,0.134,0.085,0.012100457,1.471698113,0.017808219,0.404580153,4.5,0.576470588
"128","729_10_HTR","Asparagus capensis","ASPARAGACEAE",-31.42739,19.7757,"HTR","2","729","BHR","10","45",5.03,0.8,0.2,0.3,0.457,0.185,0.075,0.4,0.263,0.014910537,1.466666667,0.021868787,0.405405405,4,0.520912548
"129","729_10_HTR","Asparagus capensis","ASPARAGACEAE",-31.42739,19.7757,"HTR","3","729","BHR","10","88",5.62,0.5,0.2,0.4,0.325,0.188,0.087,0.209,0.143,0.015480427,1.16091954,0.01797153,0.462765957,2.5,0.461538462
"130","729_11_HTR","Ehrharta calycina","POACEAE",-31.42739,19.7757,"HTR","3","729","BHR","11","1",4.05,20,0.2,0.3,0.24,0.125,0.04,0.145,0.057,0.009876543,2.125,0.020987654,0.32,100,1.543859649
"131","729_11_HTR","Ehrharta calycina","POACEAE",-31.42739,19.7757,"HTR","1","729","BHR","11","1",13.16,30.8,0.4,0.8,0.218,0.296,0.085,0.525,0.174,0.006458967,2.482352941,0.016033435,0.287162162,77,2.017241379
"132","729_11_HTR","Ehrharta calycina","POACEAE",-31.42739,19.7757,"HTR","2","729","BHR","11","1",5.51,22.2,0.2,0.4,0.233,0.139,0.039,0.145,0.046,0.00707804,2.564102564,0.01814882,0.28057554,111,2.152173913
"133","729_12_HTR","Felicia hirsuta","ASTERACEAE",-31.42739,19.7757,"HTR","1","729","BHR","12","100",3.97,0.8,0.1,0.2,0.23,0.101,0.032,0.096,0.054,0.008060453,2.15625,0.017380353,0.316831683,8,0.777777778
"134","729_12_HTR","Felicia hirsuta","ASTERACEAE",-31.42739,19.7757,"HTR","2","729","BHR","12","110",3.66,0.6,0.1,0.2,0.209,0.105,0.035,0.168,0.11,0.009562842,2,0.019125683,0.333333333,6,0.527272727
"135","729_12_HTR","Felicia hirsuta","ASTERACEAE",-31.42739,19.7757,"HTR","3","729","BHR","12","60",2.8,1.2,0.1,0.1,0.237,0.081,0.02,0.079,0.048,0.007142857,3.05,0.021785714,0.24691358,12,0.645833333
"136","729_13_HTR","Selago albida","SCROPHULARIACEAE",-31.42739,19.7757,"HTR","3","729","BHR","13","80",4.99,1.1,0.1,0.2,0.578,0.321,0.134,0.143,0.081,0.026853707,1.395522388,0.03747495,0.417445483,11,0.765432099
"137","729_13_HTR","Selago albida","SCROPHULARIACEAE",-31.42739,19.7757,"HTR","2","729","BHR","13","120",4.49,0.7,0.1,0.2,0.588,0.247,0.091,0.152,0.086,0.020267261,1.714285714,0.034743875,0.368421053,7,0.76744186
"138","729_13_HTR","Selago albida","SCROPHULARIACEAE",-31.42739,19.7757,"HTR","4","729","BHR","13","70",8.92,0.7,0.2,0.2,0.554,0.483,0.198,0.046,0.026,0.022197309,1.439393939,0.031950673,0.409937888,3.5,0.769230769
"139","729_13_HTR","Selago albida","SCROPHULARIACEAE",-31.42739,19.7757,"HTR","1","729","BHR","13","120",5.6,1.1,0.1,0.2,0.505,0.257,0.089,0.145,0.075,0.015892857,1.887640449,0.03,0.346303502,11,0.933333333
"140","729_14_HTR","Galenia africana","AIZOACEAE",-31.42854,19.77599,"HTR","1","729","BHR","14","28",10.74,1.7,0.3,0.5,0.781,0.689,0.191,0.504,0.31,0.017783985,2.607329843,0.046368715,0.277213353,5.666666667,0.625806452
"141","729_14_HTR","Galenia africana","AIZOACEAE",-31.42854,19.77599,"HTR","2","729","BHR","14","45",5.53,1.5,0.2,0.3,0.556,0.316,0.11,0.378,0.25,0.019891501,1.872727273,0.037251356,0.348101266,7.5,0.512
"142","729_14_HTR","Galenia africana","AIZOACEAE",-31.42854,19.77599,"HTR","3","729","BHR","14","65",12.47,1.6,0.2,0.3,0.691,0.787,0.238,0.349,0.22,0.019085806,2.306722689,0.044025662,0.302414231,8,0.586363636
"143","729_15_HTR","Pteronia incana","ASTERACEAE",-31.42854,19.77599,"HTR","5","729","BHR","15","75",3.22,0.6,0.1,0.2,0.314,0.134,0.062,0.072,0.046,0.019254658,1.161290323,0.022360248,0.462686567,6,0.565217391
"144","729_15_HTR","Pteronia incana","ASTERACEAE",-31.42854,19.77599,"HTR","3","729","BHR","15","80",3.9,0.6,0.1,0.1,0.434,0.151,0.057,0.152,0.101,0.014615385,1.649122807,0.024102564,0.377483444,6,0.504950495
"145","729_15_HTR","Pteronia incana","ASTERACEAE",-31.42854,19.77599,"HTR","2","729","BHR","15","90",3.67,0.6,0.1,0.2,0.378,0.157,0.062,0.211,0.138,0.016893733,1.532258065,0.025885559,0.394904459,6,0.528985507
"146","729_15_HTR","Pteronia incana","ASTERACEAE",-31.42854,19.77599,"HTR","1","729","BHR","15","80",3.9,0.5,0.1,0.2,0.328,0.188,0.077,0.14,0.09,0.01974359,1.441558442,0.028461538,0.409574468,5,0.555555556
"147","729_15_HTR","Pteronia incana","ASTERACEAE",-31.42854,19.77599,"HTR","4","729","BHR","15","62",6.59,1.1,0.2,0.3,0.392,0.308,0.121,0.186,0.113,0.018361153,1.545454545,0.028376328,0.392857143,5.5,0.646017699
"148","729_16_HTR","Thesium lineatum","SANTALACEAE",-31.42854,19.77599,"HTR","1","729","BHR","16","1",2.4,8.3,0.3,0.9,1.616,0.334,0.179,0.875,0.651,0.074583333,0.865921788,0.064583333,0.535928144,27.66666667,0.344086022
"149","729_16_HTR","Thesium lineatum","SANTALACEAE",-31.42854,19.77599,"HTR","2","729","BHR","16","1",1.82,9.3,0.2,0.4,1.672,0.288,0.156,0.538,0.384,0.085714286,0.846153846,0.072527473,0.541666667,46.5,0.401041667
"150","729_16_HTR","Thesium lineatum","SANTALACEAE",-31.42854,19.77599,"HTR","3","729","BHR","16","1",1.38,5.2,0.3,0.7,1.634,0.175,0.082,0.443,0.304,0.05942029,1.134146341,0.067391304,0.468571429,17.33333333,0.457236842
"151","729_17_HTR","Felicia filifolia","ASTERACEAE",-31.42854,19.77599,"HTR","2","729","BHR","17","60",4.81,1,0.2,0.4,0.94,0.355,0.146,0.284,0.214,0.03035343,1.431506849,0.043451143,0.411267606,5,0.327102804
"152","729_17_HTR","Felicia filifolia","ASTERACEAE",-31.42854,19.77599,"HTR","1","729","BHR","17","80",5.33,1,0.1,0.2,0.967,0.353,0.121,0.341,0.255,0.022701689,1.917355372,0.043527205,0.342776204,10,0.337254902
"153","729_17_HTR","Felicia filifolia","ASTERACEAE",-31.42854,19.77599,"HTR","3","729","BHR","17","90",6.95,1.3,0.1,0.2,1.087,0.567,0.217,0.146,0.11,0.031223022,1.612903226,0.050359712,0.382716049,13,0.327272727
"154","729_18_HTR","Pentzia incana","ASTERACEAE",-31.42854,19.77599,"HTR","1","729","BHR","18","40",2.68,0.6,0.2,0.3,0.3,0.091,0.03,0.217,0.124,0.01119403,2.033333333,0.022761194,0.32967033,3,0.75
"155","729_18_HTR","Pentzia incana","ASTERACEAE",-31.42854,19.77599,"HTR","3","729","BHR","18","50",7.62,0.5,0.1,0.2,0.255,0.31,0.095,0.221,0.139,0.012467192,2.263157895,0.028215223,0.306451613,5,0.589928058
"156","729_18_HTR","Pentzia incana","ASTERACEAE",-31.42854,19.77599,"HTR","2","729","BHR","18","54",5.33,0.6,0.2,0.3,0.286,0.242,0.075,0.217,0.122,0.014071295,2.226666667,0.031332083,0.309917355,3,0.778688525
"157","729_19_HTR","Rhus undulata","ANACARDIACEAE",-31.42854,19.77599,"HTR","2","729","BHR","19","28",15.32,4.7,0.2,0.9,0.344,0.535,0.289,0.492,0.324,0.01886423,0.851211073,0.016057441,0.540186916,23.5,0.518518519
"158","729_19_HTR","Rhus undulata","ANACARDIACEAE",-31.42854,19.77599,"HTR","3","729","BHR","19","18",14.88,1.6,0.5,1,0.319,0.534,0.265,0.68,0.403,0.01780914,1.01509434,0.018077957,0.496254682,3.2,0.687344913
"159","729_19_HTR","Rhus undulata","ANACARDIACEAE",-31.42854,19.77599,"HTR","1","729","BHR","19","25",13.1,2.7,0.4,1.3,0.292,0.42,0.216,0.315,0.194,0.01648855,0.944444444,0.015572519,0.514285714,6.75,0.62371134
"160","729_2_HTR","Pteronia glauca","ASTERACEAE",-31.42739,19.7757,"HTR","1","729","BHR","2","60",3.7,0.7,0.1,0.2,0.905,0.199,0.08,0.094,0.063,0.021621622,1.4875,0.032162162,0.40201005,7,0.492063492
"161","729_2_HTR","Pteronia glauca","ASTERACEAE",-31.42739,19.7757,"HTR","3","729","BHR","2","60",3.85,0.6,0.2,0.3,0.635,0.205,0.069,0.082,0.052,0.017922078,1.971014493,0.035324675,0.336585366,3,0.576923077
"162","729_2_HTR","Pteronia glauca","ASTERACEAE",-31.42739,19.7757,"HTR","5","729","BHR","2","86",3.96,0.5,0.2,0.5,0.621,0.222,0.089,0.191,0.123,0.022474747,1.494382022,0.033585859,0.400900901,2.5,0.552845528
"163","729_2_HTR","Pteronia glauca","ASTERACEAE",-31.42739,19.7757,"HTR","4","729","BHR","2","80",4.88,0.1,0.4,0.4,0.608,0.269,0.101,0.148,0.094,0.020696721,1.663366337,0.03442623,0.375464684,0.25,0.574468085
"164","729_2_HTR","Pteronia glauca","ASTERACEAE",-31.42739,19.7757,"HTR","2","729","BHR","2","70",3.14,0.8,0.1,0.1,0.484,0.103,0.045,0.324,0.206,0.01433121,1.288888889,0.018471338,0.436893204,8,0.572815534
"165","729_20_HTR","Hermannia cuneifolia","MALVACEAE",-31.42854,19.77599,"HTR","4","729","BHR","20","75",5.31,0.4,0.3,0.4,0.34,0.18,0.079,0.279,0.173,0.014877589,1.278481013,0.019020716,0.438888889,1.333333333,0.612716763
"166","729_20_HTR","Hermannia cuneifolia","MALVACEAE",-31.42854,19.77599,"HTR","2","729","BHR","20","75",4.5,0.8,0.2,0.4,0.259,0.18,0.071,0.301,0.191,0.015777778,1.535211268,0.024222222,0.394444444,4,0.57591623
"167","729_20_HTR","Hermannia cuneifolia","MALVACEAE",-31.42854,19.77599,"HTR","5","729","BHR","20","90",5.87,0.7,0.3,0.5,0.481,0.267,0.103,0.21,0.128,0.017546848,1.59223301,0.027938671,0.38576779,2.333333333,0.640625
"168","729_20_HTR","Hermannia cuneifolia","MALVACEAE",-31.42854,19.77599,"HTR","1","729","BHR","20","90",4.89,0.6,0.2,0.3,0.437,0.244,0.094,0.546,0.346,0.019222904,1.595744681,0.030674847,0.385245902,3,0.578034682
"169","729_20_HTR","Hermannia cuneifolia","MALVACEAE",-31.42854,19.77599,"HTR","3","729","BHR","20","60",4.92,0.7,0.2,0.4,0.493,0.236,0.099,0.295,0.19,0.020121951,1.383838384,0.027845528,0.419491525,3.5,0.552631579
"170","729_21_HTR","Microloma sagittatum","APOCYNACEAE",-31.42854,19.77599,"HTR","5","729","BHR","21","56",4.92,0.9,0.2,0.3,0.256,0.166,0.054,0.401,0.231,0.01097561,2.074074074,0.022764228,0.325301205,4.5,0.735930736
"171","729_21_HTR","Microloma sagittatum","APOCYNACEAE",-31.42854,19.77599,"HTR","3","729","BHR","21","50",5.36,0.5,0.4,0.7,0.266,0.147,0.053,0.086,0.043,0.00988806,1.773584906,0.017537313,0.360544218,1.25,1
"172","729_21_HTR","Microloma sagittatum","APOCYNACEAE",-31.42854,19.77599,"HTR","1","729","BHR","21","55",5.1,0.7,0.2,0.3,0.279,0.128,0.043,0.31,0.162,0.008431373,1.976744186,0.016666667,0.3359375,3.5,0.913580247
"173","729_21_HTR","Microloma sagittatum","APOCYNACEAE",-31.42854,19.77599,"HTR","4","729","BHR","21","20",1.84,0.7,0.2,0.2,0.189,0.058,0.014,0.17,0.093,0.007608696,3.142857143,0.023913043,0.24137931,3.5,0.827956989
"174","729_21_HTR","Microloma sagittatum","APOCYNACEAE",-31.42854,19.77599,"HTR","2","729","BHR","21","20",2.59,0.6,0.3,0.3,0.216,0.068,0.024,0.161,0.076,0.009266409,1.833333333,0.016988417,0.352941176,2,1.118421053
"175","729_22_HTR",NA,NA,-31.42854,19.77599,"HTR","2","729","BHR","22","40",3.58,0.3,0.4,0.4,0.696,0.266,0.107,0.227,0.158,0.029888268,1.485981308,0.044413408,0.402255639,0.75,0.436708861
"176","729_22_HTR",NA,NA,-31.42854,19.77599,"HTR","1","729","BHR","22","40",3.04,0.2,0.2,0.3,0.517,0.212,0.088,0.228,0.165,0.028947368,1.409090909,0.040789474,0.41509434,1,0.381818182
"177","729_3_HTR","Massonia depressa","HYACINTHACEAE",-31.42739,19.7757,"HTR","1","729","BHR","3","1",55.15,9,6.1,8.2,2.264,9.422,0.694,NA,NA,0.012583862,12.57636888,0.158259293,0.073657398,1.475409836,NA
"178","729_3_HTR","Massonia depressa","HYACINTHACEAE",-31.42739,19.7757,"HTR","4","729","BHR","3","1",17.47,5.1,3.4,4.9,1.337,2.308,0.173,NA,NA,0.00990269,12.34104046,0.122209502,0.074956672,1.5,NA
"179","729_3_HTR","Massonia depressa","HYACINTHACEAE",-31.42739,19.7757,"HTR","2","729","BHR","3","1",33.22,8.1,4.1,5.9,1.171,3.725,0.162,NA,NA,0.00487658,21.99382716,0.107254666,0.043489933,1.975609756,NA
"180","729_3_HTR","Massonia depressa","HYACINTHACEAE",-31.42739,19.7757,"HTR","3","729","BHR","3","1",25.33,6,4.2,5.5,1.383,3.288,0.202,NA,NA,0.007974734,15.27722772,0.12183182,0.061435523,1.428571429,NA
"181","729_4_HTR","Tylecodon wallichii","CRASSULACEAE",-31.42739,19.7757,"HTR","1","729","BHR","4","1",7.05,4.5,1.6,4.8,6.3,3.245,0.171,6.848,1.172,0.024255319,17.97660819,0.436028369,0.052696456,2.8125,4.843003413
"182","729_4_HTR","Tylecodon wallichii","CRASSULACEAE",-31.42739,19.7757,"HTR","2","729","BHR","4","1",5.48,8.7,0.6,3.9,6.1,2.391,0.156,5.468,0.995,0.028467153,14.32692308,0.407846715,0.065244668,14.5,4.495477387
"183","729_4_HTR","Tylecodon wallichii","CRASSULACEAE",-31.42739,19.7757,"HTR","3","729","BHR","4","1",2.96,0.9,3.3,5.6,5.3,1.179,0.091,1.665,0.357,0.030743243,11.95604396,0.367567568,0.077184054,0.272727273,3.663865546
"184","729_5_HTR","Melolobium candicans","FABACEAE",-31.42739,19.7757,"HTR","3","729","BHR","5","65",3.54,0.2,0.2,0.2,0.558,0.143,0.059,0.169,0.106,0.016666667,1.423728814,0.023728814,0.412587413,1,0.594339623
"185","729_5_HTR","Melolobium candicans","FABACEAE",-31.42739,19.7757,"HTR","1","729","BHR","5","95",4.26,0.2,0.2,0.2,0.292,0.16,0.064,0.344,0.231,0.015023474,1.5,0.022535211,0.4,1,0.489177489
"186","729_5_HTR","Melolobium candicans","FABACEAE",-31.42739,19.7757,"HTR","4","729","BHR","5","130",3.68,1.6,0.1,0.3,0.442,0.136,0.062,0.24,0.161,0.016847826,1.193548387,0.020108696,0.455882353,16,0.49068323
"187","729_5_HTR","Melolobium candicans","FABACEAE",-31.42739,19.7757,"HTR","2","729","BHR","5","70",4.37,0.5,0.3,0.5,0.44,0.174,0.072,0.247,0.171,0.016475973,1.416666667,0.023340961,0.413793103,1.666666667,0.444444444
"188","729_6_HTR","Diospyros austro-africana","EBENACEAE",-31.42739,19.7757,"HTR","1","729","BHR","6","26",4.84,1,0.2,0.3,0.451,0.189,0.115,0.293,0.19,0.023760331,0.643478261,0.015289256,0.608465608,5,0.542105263
"189","729_6_HTR","Diospyros austro-africana","EBENACEAE",-31.42739,19.7757,"HTR","3","729","BHR","6","25",5.45,1.1,0.2,0.4,0.457,0.223,0.135,0.258,0.163,0.024770642,0.651851852,0.016146789,0.605381166,5.5,0.582822086
"190","729_6_HTR","Diospyros austro-africana","EBENACEAE",-31.42739,19.7757,"HTR","5","729","BHR","6","38",6.82,1.1,0.3,0.4,0.4,0.231,0.136,0.579,0.371,0.019941349,0.698529412,0.013929619,0.588744589,3.666666667,0.5606469
"191","729_6_HTR","Diospyros austro-africana","EBENACEAE",-31.42739,19.7757,"HTR","4","729","BHR","6","35",4.64,0.6,0.2,0.3,0.398,0.168,0.102,0.286,0.187,0.021982759,0.647058824,0.014224138,0.607142857,3,0.529411765
"192","729_6_HTR","Diospyros austro-africana","EBENACEAE",-31.42739,19.7757,"HTR","2","729","BHR","6","24",3.88,0.7,0.2,0.3,0.352,0.121,0.073,0.267,0.176,0.018814433,0.657534247,0.012371134,0.603305785,3.5,0.517045455
"193","729_7_HTR","Euryops lateriflorus","ASTERACEAE",-31.42739,19.7757,"HTR","2","729","BHR","7","5",8.65,2.5,0.6,0.8,0.976,0.672,0.268,1.309,0.835,0.030982659,1.507462687,0.046705202,0.398809524,4.166666667,0.567664671
"194","729_7_HTR","Euryops lateriflorus","ASTERACEAE",-31.42739,19.7757,"HTR","3","729","BHR","7","5",6.76,2.7,0.5,0.7,0.807,0.448,0.16,0.679,0.396,0.023668639,1.8,0.04260355,0.357142857,5.4,0.714646465
"195","729_7_HTR","Euryops lateriflorus","ASTERACEAE",-31.42739,19.7757,"HTR","1","729","BHR","7","5",5.42,1.9,0.7,1.3,0.717,0.505,0.205,1.107,0.676,0.037822878,1.463414634,0.055350554,0.405940594,2.714285714,0.637573964
"196","729_8_HTR","Euphorbia mauritanica","EUPHORBIACEAE",-31.42739,19.7757,"HTR","3L","729","BHR","8","16",4.5,1,0.2,0.4,0.382,0.119,0.022,2.115,0.259,0.004888889,4.409090909,0.021555556,0.18487395,5,7.166023166
"197","729_8_HTR","Euphorbia mauritanica","EUPHORBIACEAE",-31.42739,19.7757,"HTR","2L","729","BHR","8","8",1.8,1.7,0.1,0.5,0.401,0.07,0.013,3.22,0.409,0.007222222,4.384615385,0.031666667,0.185714286,17,6.872860636
"198","729_8_HTR","Euphorbia mauritanica","EUPHORBIACEAE",-31.42739,19.7757,"HTR","3S","729","BHR","8","1",5.12,6.9,0.4,0.9,7.1,2.115,0.259,NA,NA,0.050585938,7.166023166,0.3625,0.122458629,17.25,NA
"199","729_8_HTR","Euphorbia mauritanica","EUPHORBIACEAE",-31.42739,19.7757,"HTR","1L","729","BHR","8","20",4.44,1.1,0.2,0.4,0.342,0.166,0.036,3.829,0.697,0.008108108,3.611111111,0.029279279,0.21686747,5.5,4.493543759
"200","729_8_HTR","Euphorbia mauritanica","EUPHORBIACEAE",-31.42739,19.7757,"HTR","1S","729","BHR","8","1",5.73,6.3,0.9,1.3,9.4,3.829,0.697,NA,NA,0.121640489,4.493543759,0.546596859,0.182031862,7,NA
"201","729_8_HTR","Euphorbia mauritanica","EUPHORBIACEAE",-31.42739,19.7757,"HTR","2S","729","BHR","8","1",5.61,7.2,0.8,1.1,7.8,3.22,0.409,NA,NA,0.072905526,6.872860636,0.501069519,0.127018634,9,NA
"202","729_9_HTR","Antimima gracillima","AIZOACEAE",-31.42739,19.7757,"HTR","1","729","BHR","9","30",4.72,0.6,0.4,0.9,3,0.445,0.08,0.298,0.189,0.016949153,4.5625,0.077330508,0.179775281,1.5,0.576719577
"203","729_9_HTR","Antimima gracillima","AIZOACEAE",-31.42739,19.7757,"HTR","4","729","BHR","9","45",3.93,0.7,0.1,0.2,1.9,0.42,0.074,0.35,0.231,0.018829517,4.675675676,0.088040712,0.176190476,7,0.515151515
"204","729_9_HTR","Antimima gracillima","AIZOACEAE",-31.42739,19.7757,"HTR","2","729","BHR","9","51",5.87,0.7,0.3,0.4,2.9,0.687,0.097,0.164,0.082,0.016524702,6.082474227,0.100511073,0.141193595,2.333333333,1
"205","729_9_HTR","Antimima gracillima","AIZOACEAE",-31.42739,19.7757,"HTR","5","729","BHR","9","35",3.22,0.8,0.3,0.4,3,0.311,0.045,0.187,0.096,0.013975155,5.911111111,0.082608696,0.144694534,2.666666667,0.947916667
"206","729_9_HTR","Antimima gracillima","AIZOACEAE",-31.42739,19.7757,"HTR","3","729","BHR","9","52",4.87,1.2,0.2,0.3,2.3,0.459,0.085,0.298,0.175,0.017453799,4.4,0.076796715,0.185185185,6,0.702857143
"207","815_1_HTR","Protea repens","PROTEACEAE",-31.28217,19.03465,"HTR","1","815","BHR","1","1",4.91,7.9,0.6,0.9,0.621,0.502,0.22,0.3,0.133,0.044806517,1.281818182,0.057433809,0.438247012,13.16666667,1.255639098
